side,index,s_m,x_m,y_m,width_from_center_m
left,224,75.218279611,-7.747610854,6.146787990,0.935565167
left,225,75.554540918,-8.050349414,5.938838058,0.939922910
left,226,75.890801588,-8.300962100,5.673761770,0.945373767
left,227,76.227062637,-8.387182836,5.320128123,0.954173838
left,228,76.563324116,-8.387640132,4.952869933,0.971149957
left,229,76.899582816,-8.364179461,4.586306267,1.002322553
left,230,77.235830083,-8.344968799,4.219514918,1.049196065
left,231,77.572011712,-8.340279818,3.852194394,1.102258406
left,232,77.907813644,-8.322026332,3.485356071,1.143577146
left,233,78.242126672,-8.296638443,3.118901554,1.160770783
left,234,78.575640875,-8.277184303,2.752078599,1.157807414
left,235,78.910988442,-8.250606884,2.385700470,1.149562721
left,236,79.247090586,-8.233531521,2.018770514,1.147695311
left,237,79.583334682,-8.123334494,1.674073798,1.153971577
left,238,79.919596136,-7.792163427,1.544892606,1.164476959
left,239,80.255852615,-7.424881509,1.550191513,1.175814595
left,240,80.592099209,-7.057709468,1.541833836,1.185461421
left,241,80.928345145,-6.691961301,1.507767924,1.187621074
left,242,81.264602990,-6.325048931,1.509915315,1.172329216
left,243,81.600862869,-5.958609512,1.533781510,1.131634473
left,244,81.937112149,-5.597815363,1.474173174,1.067266120
left,245,82.273361100,-5.262918326,1.323951800,0.991447816
left,246,82.609618677,-4.932729804,1.163044841,0.919983174
left,247,82.945879816,-4.586152277,1.042994168,0.863849061
left,248,83.282140730,-4.222641743,0.992000196,0.825638655
left,249,83.618399146,-3.856504405,0.962384118,0.801952926
left,250,83.954657271,-3.489347218,0.951223195,0.788030977
left,251,84.290918543,-3.122112772,0.941978537,0.780378163
left,252,84.627178844,-2.754794096,0.943000753,0.776301802
left,253,84.963436356,-2.387474846,0.947762941,0.772577671
left,254,85.299694448,-2.020137762,0.947528755,0.765558612
left,255,85.635955355,-1.653496165,0.925783074,0.752619231
left,256,85.972216532,-1.287535828,0.893855440,0.733501292
left,257,86.308475238,-0.923583866,0.844489652,0.710858838
left,258,86.644732428,-0.559604175,0.795394427,0.689531276
left,259,86.980990260,-0.192635625,0.787789660,0.673869807
