s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,speed_limit_mps,speed_zone,w_tr_right_m,w_tr_left_m
11.838453702,8.735052924,3.294506877,1.882638345,-0.089980528,3.182368895,-4.000000000,3.300000000,standard_control_clear_3p3,0.502986265,0.902223586
11.908920688,8.713662048,3.361651949,1.875517494,-0.112117508,3.092529045,-4.000000000,3.300000000,standard_control_clear_3p3,0.497743002,0.907951757
11.979387675,8.692802504,3.428963426,1.866836232,-0.134266047,3.000000000,0.000000000,3.000000000,standard,0.491212629,0.912126739
12.049854661,8.672580713,3.496469425,1.856594182,-0.156408962,3.000000000,0.000000000,3.000000000,standard,0.482604156,0.912025855
12.120321647,8.653102997,3.564197262,1.844811504,-0.177726678,3.000000000,0.000000000,3.000000000,standard,0.471299958,0.905326915
12.190788634,8.634474589,3.632165568,1.831546399,-0.198729639,3.000000000,0.000000000,3.000000000,standard,0.458573057,0.894075336
12.261255620,8.616800047,3.700387628,1.816799466,-0.219775200,3.000000000,0.000000000,3.000000000,standard,0.446859525,0.883003315
12.331722606,8.600183925,3.768876649,1.800568780,-0.240816840,3.000000000,0.000000000,3.000000000,standard,0.438612423,0.876882295
12.402189592,8.584731013,3.837643075,1.782870924,-0.261370223,3.000000000,0.000000000,3.000000000,standard,0.435517770,0.879460249
12.472656579,8.570547288,3.906683758,1.763720596,-0.282051290,3.000000000,0.000000000,3.000000000,standard,0.435489915,0.889452561
12.543123565,8.557739090,3.975991383,1.743108734,-0.302839541,3.000000000,0.000000000,3.000000000,standard,0.435285855,0.904030349
12.613590551,8.546412709,4.045558596,1.721042184,-0.321803655,3.000000000,0.000000000,3.000000000,standard,0.431671675,0.920362648
12.684057538,8.536662217,4.115370130,1.697959066,-0.333171430,3.000000000,0.000000000,3.000000000,standard,0.423626142,0.935223419
12.754524524,8.528553804,4.185392646,1.674064404,-0.344807792,3.000000000,-0.368789040,3.000000000,standard,0.415178092,0.944484945
12.824991510,8.522149790,4.255590298,1.649342018,-0.356656635,2.991324973,-1.100921351,3.000000000,standard,0.411057577,0.943894309
12.895458497,8.517511595,4.325927083,1.623867856,-0.362801785,2.965277032,0.468206578,3.000000000,standard,0.415860848,0.929374376
12.965925483,8.514671522,4.396361948,1.598340606,-0.361480778,2.976382719,0.153726441,3.000000000,standard,0.429851370,0.902540245
13.036392469,8.513627121,4.466847813,1.572896609,-0.360425607,2.980020028,0.015615384,3.000000000,standard,0.448120765,0.871801562
13.106859456,8.514373904,4.537337241,1.547517533,-0.359642131,2.980389254,0.832162004,3.000000000,standard,0.465457392,0.845966389
13.177326442,8.516905881,4.607783146,1.522287630,-0.354471569,3.000000000,0.000000000,3.000000000,standard,0.477088159,0.833137435
13.247793428,8.521196875,4.678143100,1.497574409,-0.346717949,3.000000000,2.400000000,3.000000000,standard,0.484138709,0.831929978
13.318260415,8.527206249,4.748378014,1.473400576,-0.339167539,3.055853651,2.113413828,3.300000000,standard_control_clear_3p3,0.491958573,0.834165670
13.388727401,8.534893055,4.818448872,1.449750810,-0.331858925,3.104205751,2.045620492,3.300000000,standard_control_clear_3p3,0.505989099,0.831518482
13.459194387,8.544215268,4.888317734,1.426675452,-0.322314304,3.150300107,2.328995545,3.300000000,standard_control_clear_3p3,0.530771215,0.816824186
