side,index,s_m,x_m,y_m,width_from_center_m
right,168,56.428737198,-7.084087221,10.953014707,0.635486852
right,169,56.764998710,-7.465264255,10.952436249,0.619944246
right,170,57.101260237,-7.846441365,10.951883336,0.609963225
right,171,57.437521125,-8.227422218,10.941275868,0.603245660
right,172,57.773781191,-8.607584899,10.913561598,0.598272320
right,173,58.110042007,-8.988523536,10.900846963,0.595203298
right,174,58.446303559,-9.369135880,10.881198903,0.595520898
right,175,58.782563906,-9.749130478,10.851203322,0.601190763
right,176,59.118823339,-10.115217135,10.759211210,0.615121023
right,177,59.455080980,-10.278639984,10.430240506,0.642524414
right,178,59.791320157,-10.272063070,10.049570177,0.689501130
right,179,60.127412928,-10.241867762,9.669621850,0.756843184
right,180,60.462527880,-10.250485075,9.288818384,0.834261199
right,181,60.794589399,-10.282459216,8.909004398,0.902487298
right,182,61.127736002,-10.284387348,8.528050696,0.941937106
right,183,61.461789395,-10.120236933,8.208986324,0.939811938
right,184,61.794686418,-9.742050578,8.192218047,0.894007107
right,185,62.128641203,-9.361121908,8.204969052,0.816505785
right,186,62.464311106,-8.979997810,8.211263055,0.731264162
right,187,62.800456706,-8.598826049,8.209841407,0.662243278
right,188,63.136697834,-8.217738275,8.216142023,0.620954674
right,189,63.472957357,-7.836733120,8.224323893,0.604838692
right,190,63.809218881,-7.455712152,8.215387910,0.604408457
right,191,64.145480098,-7.074995373,8.233022853,0.610065054
right,192,64.481741687,-6.696828182,8.189405467,0.614754978
right,193,64.818003068,-6.316982719,8.189825075,0.614285500
right,194,65.154264227,-5.938915541,8.236898873,0.606418439
right,195,65.490509290,-5.558274701,8.220911972,0.589497440
right,196,65.826652915,-5.179025180,8.250360942,0.563265045
right,197,66.162358268,-4.866342878,8.135878985,0.531765447
right,198,66.496633078,-5.148134646,7.977427368,0.503349796
right,199,66.828943450,-5.525815132,7.996021370,0.486272902
right,200,67.160734586,-5.897710667,7.915830767,0.485220612
right,201,67.492458703,-6.268042058,7.996488558,0.501205812
right,202,67.826421188,-6.644734637,8.010525019,0.531212922
right,203,68.162125390,-7.011492055,7.912842572,0.567493252
right,204,68.498282400,-7.387738290,7.969564921,0.600809532
right,205,68.834524861,-7.759828485,7.900197238,0.626180629
right,206,69.170783320,-8.136470045,7.869473272,0.644824982
right,207,69.507044468,-8.516788523,7.881045483,0.661572232
right,208,69.843292265,-8.895988375,7.844677646,0.681967874
right,209,70.179512220,-9.276065498,7.871320503,0.711288052
right,210,70.515727166,-9.656009707,7.843313961,0.755610885
right,211,70.851963899,-10.036336802,7.863772238,0.823245058
right,212,71.188209357,-10.334123897,7.696526028,0.920036232
right,213,71.524416552,-10.299395049,7.318642776,1.036548051
right,214,71.860332347,-10.235530626,6.942871333,1.140551641
right,215,72.194976300,-10.206722087,6.563172301,1.192104252
right,216,72.529001772,-10.223016344,6.182374552,1.174151522
right,217,72.864587282,-10.210296115,5.801591224,1.106593972
right,218,73.200736732,-10.185916049,5.421196943,1.027809837
right,219,73.536980399,-10.157094037,5.041114652,0.966289295
right,220,73.873236964,-10.143407139,4.660244951,0.930140158
right,221,74.209495926,-10.142336595,4.279069459,0.914423219
right,222,74.545756543,-10.137475635,3.897940063,0.910828657
right,223,74.882018020,-10.112714683,3.517605286,0.912222360
right,224,75.218279611,-10.094026552,3.136946952,0.913890185
right,225,75.554540918,-10.083478715,2.755936484,0.913780013
