s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
34.591064612,3.363230848,8.316413115,1.608304682,0.014124158,0.717903298,0.700005347,4.081162171,10.161446213,5.465864761,3.005472028
34.926900190,3.349841270,8.651981439,1.623234579,0.074797686,0.744975633,0.727438408,4.023732989,10.535372470,5.105276016,2.939275029
35.262735769,3.328028516,8.987107856,1.668222111,0.193296953,0.790331685,0.759147066,3.740828350,10.775588291,4.739510561,2.912371912
35.598571348,3.284541238,9.320113569,1.767833717,0.401599223,0.851461906,0.787746416,3.384374496,10.910014284,4.373017989,2.928483580
35.934406927,3.196836173,9.644293484,1.955467205,0.726028370,0.913990369,0.804772044,3.026457619,11.041050155,4.006205832,2.949114394
36.270242505,3.034312390,9.938208426,2.237266345,0.982207080,0.958222260,0.803914028,2.667912835,11.173020775,3.638200654,2.955614668
36.606078084,2.787000877,10.165364696,2.545446016,0.890143239,0.972611626,0.783982629,2.297708626,11.267184216,3.275268677,3.011239485
36.941913663,2.484510687,10.311245996,2.802544544,0.663653976,0.961311300,0.750151708,1.917491444,11.294248998,3.003988129,3.247995785
37.277749242,2.157419192,10.387396900,2.999536947,0.519464480,0.937693393,0.712378809,1.538807279,11.254333898,2.890727515,3.595546539
37.613584820,1.822098657,10.405983527,-3.121606896,0.450913251,0.913671439,0.681544577,1.171592327,11.153576532,2.867287513,3.961616590
37.949420399,1.487788226,10.374012036,-2.970819584,0.451340445,0.895472653,0.664418372,0.814405351,11.021009120,2.889733814,4.328060054
38.285255978,1.162081150,10.292161675,-2.802298144,0.558417169,0.883794308,0.660562094,0.460440114,10.879727025,2.893056915,4.695087760
38.621091557,0.857153480,10.151433723,-2.579159426,0.785471346,0.873444804,0.663730082,0.119089354,10.710415050,2.852907444,5.060376613
38.956927135,0.598663840,9.937014747,-2.291018785,0.961495432,0.854878948,0.666431415,-0.188269203,10.484401824,2.810603760,5.426165830
39.292762714,0.419683630,9.652870743,-1.997070143,0.821536983,0.820947608,0.663862091,-0.356517322,10.149916009,2.777651304,5.793055937
39.628598293,0.323509527,9.331106493,-1.776533240,0.507479245,0.773894449,0.655001285,-0.392922212,9.770338259,2.759657293,6.160174860
39.964433872,0.282961371,8.997724583,-1.647330249,0.265438348,0.724260919,0.641524899,-0.393573867,9.390728158,2.757565477,6.527274522
40.300269450,0.272204641,8.662061000,-1.581192483,0.128917092,0.683087076,0.626402426,-0.351864681,9.013336029,2.757553622,6.894218517
40.636105029,0.275980327,8.326246394,-1.550864976,0.051745595,0.655364420,0.612822241,-0.359656407,8.633077816,2.757534525,7.261117616
40.971940608,0.285590567,7.990548342,-1.541738023,0.002611325,0.639708045,0.603289364,-0.320384341,8.254554024,2.756869332,7.628003201
41.307776187,0.295495205,7.654858790,-1.544410119,-0.018524596,0.632053155,0.598933741,-0.320892284,7.873935301,2.745396762,7.994657701
41.643611765,0.303311280,7.319114230,-1.548848274,-0.007906085,0.628620178,0.599058814,-0.299576870,7.493889592,2.706864956,8.359433327
41.979447344,0.310235882,6.983350026,-1.547551792,0.015627093,0.626437076,0.601277271,-0.291463831,7.113349143,2.638798184,8.719787344
42.315282923,0.318922506,6.647626777,-1.541389193,0.021073314,0.623144152,0.602936907,-0.291755433,6.732653114,2.524960134,9.068197616
42.651118502,0.329984834,6.311973512,-1.538377011,-0.003134664,0.618189081,0.603444166,-0.280140362,6.352192803,2.347403947,9.388297958
42.986954080,0.340693806,5.976308704,-1.546015784,-0.042358264,0.615020234,0.606109496,-0.247020247,5.972953451,2.085630609,9.642639229
43.322789659,0.346627088,5.640525487,-1.567318473,-0.084521597,0.621286998,0.618440804,-0.215774672,5.593615194,1.741405865,9.756420997
43.658625238,0.343029540,5.304709553,-1.605689021,-0.144070612,0.644752604,0.650592187,-0.249837886,5.215826862,1.389601387,9.669298849
43.994460817,0.323202282,4.969459565,-1.673189077,-0.258389434,0.686715155,0.710463695,-0.422409701,4.879559684,1.116032797,9.428790057
