side,index,s_m,x_m,y_m,width_from_center_m
right,157,4.401350217,9.048650003,0.486489161,0.600000000
right,158,4.440399643,9.007430330,0.490009780,0.600000000
right,159,4.479502759,8.966150203,0.493375035,0.600000000
right,160,4.518657168,8.924812322,0.496584776,0.600000000
right,161,4.557860468,8.883419395,0.499638864,0.600000000
right,162,4.597110250,8.841974134,0.502537161,0.600000000
right,163,4.636404100,8.800479260,0.505279539,0.600000000
right,164,4.675739600,8.758937498,0.507865875,0.600000000
right,165,4.715114325,8.717351577,0.510296052,0.600000000
right,166,4.754525846,8.675724234,0.512569963,0.600000000
right,167,4.793971729,8.634058208,0.514687503,0.600000000
right,168,4.833449539,8.592356245,0.516648577,0.600000000
right,169,4.872956832,8.550621093,0.518453095,0.600000000
right,170,4.912491165,8.508855504,0.520100976,0.600000000
right,171,4.952050090,8.467062234,0.521592144,0.600000000
right,172,4.991631156,8.425244043,0.522926531,0.600000000
right,173,5.031231908,8.383403693,0.524104076,0.600000000
right,174,5.070849893,8.341543947,0.525124724,0.600000000
right,175,5.110482651,8.299667573,0.525988429,0.600000000
right,176,5.150127723,8.257777339,0.526695151,0.600000000
right,177,5.189782648,8.215876015,0.527244858,0.600000000
right,178,5.229444963,8.173966373,0.527637523,0.600000000
right,179,5.269112207,8.132051184,0.527873130,0.600000000
right,180,5.308781914,8.090133222,0.527951667,0.600000000
right,181,5.348451621,8.048215260,0.527873130,0.600000000
right,182,5.388118865,8.006300072,0.527637523,0.600000000
right,183,5.427781181,7.964390429,0.527244858,0.600000000
right,184,5.467436106,7.922489105,0.526695151,0.600000000
right,185,5.507081178,7.880598871,0.525988429,0.600000000
right,186,5.546713935,7.838722497,0.525124724,0.600000000
right,187,5.586331920,7.796862752,0.524104076,0.600000000
right,188,5.625932673,7.755022401,0.522926531,0.600000000
right,189,5.665513738,7.713204210,0.521592144,0.600000000
right,190,5.705072663,7.671410941,0.520100976,0.600000000
right,191,5.744606996,7.629645352,0.518453095,0.600000000
right,192,5.784114289,7.587910199,0.516648577,0.600000000
right,193,5.823592099,7.546208236,0.514687503,0.600000000
right,194,5.863037982,7.504542211,0.512569963,0.600000000
right,195,5.902449503,7.462914867,0.510296052,0.600000000
right,196,5.941824228,7.421328947,0.507865875,0.600000000
right,197,5.981159728,7.379787184,0.505279539,0.600000000
right,198,6.020453578,7.338292310,0.502537161,0.600000000
right,199,6.059703360,7.296847050,0.499638864,0.600000000
right,200,6.098906660,7.255454122,0.496584776,0.600000000
right,201,6.138061069,7.214116242,0.493375035,0.600000000
right,202,6.177164185,7.172836115,0.490009780,0.600000000
right,203,6.216213611,7.131616442,0.486489161,0.600000000
right,204,6.255206958,7.090459917,0.482813332,0.600000000
right,205,6.294141843,7.049369226,0.478982452,0.600000000
right,206,6.333015890,7.008347048,0.474996687,0.600000000
right,207,6.371826730,6.967396054,0.470856210,0.600000000
right,208,6.410572003,6.926518907,0.466561196,0.600000000
right,209,6.449249356,6.885718260,0.462111830,0.600000000
right,210,6.487856445,6.844996759,0.457508298,0.600000000
right,211,6.526390933,6.804357041,0.452750795,0.600000000
right,212,6.564850494,6.763801732,0.447839517,0.600000000
right,213,6.603232811,6.723333450,0.442774669,0.600000000
right,214,6.641535575,6.682954800,0.437556457,0.600000000
right,215,6.679756488,6.642668379,0.432185093,0.600000000
right,216,6.717893263,6.602476774,0.426660793,0.600000000
right,217,6.755943622,6.562382559,0.420983779,0.600000000
right,218,6.793905298,6.522388297,0.415154274,0.600000000
right,219,6.831776037,6.482496540,0.409172505,0.600000000
right,220,6.869553595,6.442709827,0.403038704,0.600000000
right,221,6.907235739,6.403030687,0.396753106,0.600000000
right,222,6.944820250,6.363461633,0.390315947,0.600000000
right,223,6.982304921,6.324005168,0.383727469,0.600000000
right,224,7.019687557,6.284663780,0.376987912,0.600000000
right,225,7.056965977,6.245439944,0.370097522,0.600000000
right,226,7.094138014,6.206336122,0.363056545,0.600000000
right,227,7.131201514,6.167354761,0.355865229,0.600000000
right,228,7.168154337,6.128498293,0.348523823,0.600000000
right,229,7.204994358,6.089769135,0.341032578,0.600000000
right,230,7.241719468,6.051169692,0.333391744,0.600000000
right,231,7.278327571,6.012702350,0.325601573,0.600000000
right,232,7.314816588,5.974369480,0.317662315,0.600000000
right,233,7.351184457,5.936173440,0.309574220,0.600000000
right,234,7.387429131,5.898116567,0.301337539,0.600000000
right,235,7.423548580,5.860201186,0.292952519,0.600000000
right,236,7.459540791,5.822429602,0.284419408,0.600000000
right,237,7.495403770,5.784804104,0.275738450,0.600000000
right,238,7.531135538,5.747326965,0.266909887,0.600000000
right,239,7.566734138,5.710000438,0.257933958,0.600000000
right,240,7.602197629,5.672826759,0.248810899,0.600000000
right,241,7.637524089,5.635808146,0.239540941,0.600000000
right,242,7.672711619,5.598946799,0.230124311,0.600000000
right,243,7.707758335,5.562244898,0.220561232,0.600000000
right,244,7.742662378,5.525704606,0.210851919,0.600000000
right,245,7.777421906,5.489328065,0.200996584,0.600000000
right,246,7.812035100,5.453117398,0.190995429,0.600000000
right,247,7.846500164,5.417074710,0.180848651,0.600000000
right,248,7.880815322,5.381202085,0.170556437,0.600000000
right,249,7.914978821,5.345501586,0.160118968,0.600000000
right,250,7.948988932,5.309975258,0.149536412,0.600000000
right,251,7.982843949,5.274625124,0.138808931,0.600000000
right,252,8.016542189,5.239453188,0.127936674,0.600000000
right,253,8.050081996,5.204461431,0.116919777,0.600000000
right,254,8.083461736,5.169651817,0.105758365,0.600000000
right,255,8.116679804,5.135026286,0.094452552,0.600000000
