s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
15.191283631,7.355668797,-3.950302912,-0.070193361,0.097565094,0.600000000,0.600000000,7.313593113,-4.548825791,7.397744482,-3.351780032
15.272957199,7.437163251,-3.955706491,-0.062252092,0.096901484,0.600000000,0.600000000,7.399841180,-4.554544584,7.474485323,-3.356868396
15.354630767,7.518697920,-3.960464946,-0.054361603,0.096321549,0.600000000,0.600000000,7.486101412,-4.559578849,7.551294429,-3.361351044
15.436304335,7.600267502,-3.964581844,-0.046515130,0.095823563,0.600000000,0.600000000,7.572372222,-4.563933038,7.628162781,-3.365230649
15.517977903,7.681866806,-3.968060247,-0.038706078,0.095405181,0.600000000,0.600000000,7.658652050,-4.567610975,7.705081562,-3.368509520
15.599651471,7.763490738,-3.970902732,-0.030928002,0.095064981,0.600000000,0.600000000,7.744939357,-4.570615869,7.782042118,-3.371189595
15.681325038,7.845134280,-3.973111394,-0.023174560,0.094801945,0.600000000,0.600000000,7.831232626,-4.572950326,7.859035933,-3.373272462
15.762998606,7.926792476,-3.974687855,-0.015439519,0.094614339,0.600000000,0.600000000,7.917530353,-4.574616362,7.936054598,-3.374759349
15.844672174,8.008460417,-3.975633272,-0.007716708,0.094502455,0.600000000,0.600000000,8.003831048,-4.575615412,8.013089787,-3.375651131
15.926345742,8.090133223,-3.975948333,0.000000000,0.094464878,0.600000000,0.600000000,8.090133223,-4.575948333,8.090133222,-3.375948333
16.008019310,8.171806028,-3.975633272,0.007716708,0.094502455,0.600000000,0.600000000,8.176435397,-4.575615412,8.167176658,-3.375651131
16.089692878,8.253473969,-3.974687855,0.015439519,0.094614339,0.600000000,0.600000000,8.262736091,-4.574616362,8.244211846,-3.374759349
