index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
156,4.362356870,9.035271354,-0.114703124,0.600000000,0.600000000,8.980736180,-0.712219580,9.089806528,0.482813332
157,4.401350217,8.996432605,-0.111234306,0.600000000,0.600000000,8.944215208,-0.708957773,9.048650003,0.486489161
158,4.440399643,8.957524838,-0.107911153,0.600000000,0.600000000,8.907619346,-0.705832085,9.007430330,0.490009780
159,4.479502759,8.918551016,-0.104733917,0.600000000,0.600000000,8.870951828,-0.702842868,8.966150203,0.493375035
160,4.518657168,8.879514106,-0.101702840,0.600000000,0.600000000,8.834215890,-0.699990456,8.924812322,0.496584776
161,4.557860468,8.840417082,-0.098818153,0.600000000,0.600000000,8.797414769,-0.697275170,8.883419395,0.499638864
162,4.597110250,8.801262921,-0.096080077,0.600000000,0.600000000,8.760551708,-0.694697314,8.841974134,0.502537161
163,4.636404100,8.762054605,-0.093488819,0.600000000,0.600000000,8.723629949,-0.692257176,8.800479260,0.505279539
164,4.675739600,8.722795119,-0.091044577,0.600000000,0.600000000,8.686652740,-0.689955028,8.758937498,0.507865875
165,4.715114325,8.683487453,-0.088747536,0.600000000,0.600000000,8.649623330,-0.687791125,8.717351577,0.510296052
166,4.754525846,8.644134602,-0.086597873,0.600000000,0.600000000,8.612544970,-0.685765708,8.675724234,0.512569963
167,4.793971729,8.604739561,-0.084595750,0.600000000,0.600000000,8.575420914,-0.683879002,8.634058208,0.514687503
168,4.833449539,8.565305331,-0.082741320,0.600000000,0.600000000,8.538254416,-0.682131216,8.592356245,0.516648577
169,4.872956832,8.525834914,-0.081034724,0.600000000,0.600000000,8.501048736,-0.680522543,8.550621093,0.518453095
170,4.912491165,8.486331317,-0.079476092,0.600000000,0.600000000,8.463807131,-0.679053161,8.508855504,0.520100976
171,4.952050090,8.446797549,-0.078065544,0.600000000,0.600000000,8.426532863,-0.677723232,8.467062234,0.521592144
172,4.991631156,8.407236618,-0.076803185,0.600000000,0.600000000,8.389229194,-0.676532902,8.425244043,0.522926531
173,5.031231908,8.367651540,-0.075689114,0.600000000,0.600000000,8.351899386,-0.675482303,8.383403693,0.524104076
174,5.070849893,8.328045327,-0.074723413,0.600000000,0.600000000,8.314546706,-0.674571550,8.341543947,0.525124724
175,5.110482651,8.288420996,-0.073906157,0.600000000,0.600000000,8.277174419,-0.673800743,8.299667573,0.525988429
176,5.150127723,8.248781565,-0.073237409,0.600000000,0.600000000,8.239785790,-0.673169968,8.257777339,0.526695151
177,5.189782648,8.209130052,-0.072717218,0.600000000,0.600000000,8.202384088,-0.672679293,8.215876015,0.527244858
178,5.229444963,8.169469477,-0.072345625,0.600000000,0.600000000,8.164972581,-0.672328773,8.173966373,0.527637523
179,5.269112207,8.129802860,-0.072122658,0.600000000,0.600000000,8.127554536,-0.672118445,8.132051184,0.527873130
180,5.308781914,8.090133222,-0.072048333,0.600000000,0.600000000,8.090133222,-0.672048333,8.090133222,0.527951667
181,5.348451621,8.050463584,-0.072122658,0.600000000,0.600000000,8.052711909,-0.672118445,8.048215260,0.527873130
182,5.388118865,8.010796968,-0.072345625,0.600000000,0.600000000,8.015293864,-0.672328773,8.006300072,0.527637523
183,5.427781181,7.971136393,-0.072717218,0.600000000,0.600000000,7.977882356,-0.672679293,7.964390429,0.527244858
184,5.467436106,7.931484880,-0.073237409,0.600000000,0.600000000,7.940480654,-0.673169968,7.922489105,0.526695151
185,5.507081178,7.891845449,-0.073906157,0.600000000,0.600000000,7.903092026,-0.673800743,7.880598871,0.525988429
186,5.546713935,7.852221118,-0.074723413,0.600000000,0.600000000,7.865719738,-0.674571550,7.838722497,0.525124724
187,5.586331920,7.812614905,-0.075689114,0.600000000,0.600000000,7.828367058,-0.675482303,7.796862752,0.524104076
188,5.625932673,7.773029826,-0.076803185,0.600000000,0.600000000,7.791037251,-0.676532902,7.755022401,0.522926531
189,5.665513738,7.733468896,-0.078065544,0.600000000,0.600000000,7.753733581,-0.677723232,7.713204210,0.521592144
190,5.705072663,7.693935127,-0.079476092,0.600000000,0.600000000,7.716459313,-0.679053161,7.671410941,0.520100976
191,5.744606996,7.654431530,-0.081034724,0.600000000,0.600000000,7.679217709,-0.680522543,7.629645352,0.518453095
192,5.784114289,7.614961114,-0.082741320,0.600000000,0.600000000,7.642012028,-0.682131216,7.587910199,0.516648577
193,5.823592099,7.575526884,-0.084595750,0.600000000,0.600000000,7.604845531,-0.683879002,7.546208236,0.514687503
194,5.863037982,7.536131843,-0.086597873,0.600000000,0.600000000,7.567721475,-0.685765708,7.504542211,0.512569963
195,5.902449503,7.496778991,-0.088747536,0.600000000,0.600000000,7.530643115,-0.687791125,7.462914867,0.510296052
196,5.941824228,7.457471326,-0.091044577,0.600000000,0.600000000,7.493613704,-0.689955028,7.421328947,0.507865875
