side,index,s_m,x_m,y_m,width_from_center_m
left,224,6.695533599,8.852377971,-1.379323111,0.600000000
left,225,6.725369801,8.822541768,-1.379323111,0.600000000
left,226,6.755206004,8.792705566,-1.379323111,0.600000000
left,227,6.785042206,8.762869364,-1.379323111,0.600000000
left,228,6.814878409,8.733033161,-1.379323111,0.600000000
left,229,6.844714611,8.703196959,-1.379323111,0.600000000
left,230,6.874550813,8.673360756,-1.379323111,0.600000000
left,231,6.904387016,8.643524554,-1.379323111,0.600000000
left,232,6.934223218,8.613688352,-1.379323111,0.600000000
left,233,6.964059421,8.583852149,-1.379323111,0.600000000
left,234,6.993895623,8.554015947,-1.379323111,0.600000000
left,235,7.023731825,8.524179744,-1.379323111,0.600000000
left,236,7.053568028,8.494343542,-1.379323111,0.600000000
left,237,7.083404230,8.464507340,-1.379323111,0.600000000
left,238,7.113240433,8.434671137,-1.379323111,0.600000000
left,239,7.143076635,8.404834935,-1.379323111,0.600000000
left,240,7.172912837,8.374998732,-1.379323111,0.600000000
left,241,7.202749040,8.345162530,-1.379323111,0.600000000
left,242,7.232585242,8.315326328,-1.379323111,0.600000000
left,243,7.262421445,8.285490125,-1.379323111,0.600000000
left,244,7.292257647,8.255653923,-1.379323111,0.600000000
left,245,7.322093849,8.225817720,-1.379323111,0.600000000
left,246,7.351930052,8.195981518,-1.379323111,0.600000000
left,247,7.381766254,8.166145316,-1.379323111,0.600000000
left,248,7.411602457,8.136309113,-1.379323111,0.600000000
left,249,7.441438659,8.106472911,-1.379323111,0.600000000
left,250,7.471274861,8.076636708,-1.379323111,0.600000000
left,251,7.501111064,8.046800506,-1.379323111,0.600000000
left,252,7.530947266,8.016964304,-1.379323111,0.600000000
left,253,7.560783469,7.987128101,-1.379323111,0.600000000
left,254,7.590619671,7.957291899,-1.379323111,0.600000000
left,255,7.620455873,7.927455696,-1.379323111,0.600000000
left,256,7.650292076,7.897619494,-1.379323111,0.600000000
left,257,7.680128278,7.867783292,-1.379323111,0.600000000
left,258,7.709964481,7.837947089,-1.379323111,0.600000000
left,259,7.739800683,7.808110887,-1.379323111,0.600000000
left,260,7.769636885,7.778274684,-1.379323111,0.600000000
left,261,7.799473088,7.748438482,-1.379323111,0.600000000
left,262,7.829309290,7.718602280,-1.379323111,0.600000000
left,263,7.859145493,7.688766077,-1.379323111,0.600000000
left,264,7.888981695,7.658929875,-1.379323111,0.600000000
left,265,7.918817897,7.629093672,-1.379323111,0.600000000
left,266,7.948654100,7.599257470,-1.379323111,0.600000000
left,267,7.978490302,7.569421268,-1.379323111,0.600000000
left,268,8.008326505,7.539585065,-1.379323111,0.600000000
left,269,8.038162707,7.509748863,-1.379323111,0.600000000
left,270,8.067998909,7.479912660,-1.379323111,0.600000000
left,271,8.097835112,7.450076458,-1.379323111,0.600000000
left,272,8.127671314,7.420240256,-1.379323111,0.600000000
left,273,8.157507517,7.390404053,-1.379323111,0.600000000
left,274,8.187343719,7.360567851,-1.379323111,0.600000000
left,275,8.217179921,7.330731648,-1.379323111,0.600000000
left,276,8.247016124,7.300895446,-1.379323111,0.600000000
left,277,8.276852326,7.271059244,-1.379323111,0.600000000
left,278,8.306688529,7.241223041,-1.379323111,0.600000000
left,279,8.336524731,7.211386839,-1.379323111,0.600000000
left,280,8.366360933,7.181550636,-1.379323111,0.600000000
left,281,8.396197136,7.151714434,-1.379323111,0.600000000
left,282,8.426033338,7.121878232,-1.379323111,0.600000000
left,283,8.455869541,7.092042029,-1.379323111,0.600000000
left,284,8.485705743,7.062205827,-1.379323111,0.600000000
left,285,8.515541945,7.032369624,-1.379323111,0.600000000
left,286,8.545378148,7.002533422,-1.379323111,0.600000000
left,287,8.575214350,6.972697220,-1.379323111,0.600000000
left,288,8.605050553,6.942861017,-1.379323111,0.600000000
left,289,8.634886755,6.913024815,-1.379323111,0.600000000
left,290,8.664722957,6.883188612,-1.379323111,0.600000000
left,291,8.694559160,6.853352410,-1.379323111,0.600000000
left,292,8.724395362,6.823516208,-1.379323111,0.600000000
left,293,8.754231565,6.793680005,-1.379323111,0.600000000
left,294,8.784067767,6.763843803,-1.379323111,0.600000000
left,295,8.813903969,6.734007600,-1.379323111,0.600000000
left,296,8.843740172,6.704171398,-1.379323111,0.600000000
left,297,8.873576374,6.674335196,-1.379323111,0.600000000
left,298,8.903412577,6.644498993,-1.379323111,0.600000000
left,299,8.933248779,6.614662791,-1.379323111,0.600000000
left,300,8.963084981,6.584826588,-1.379323111,0.600000000
left,301,8.992921184,6.554990386,-1.379323111,0.600000000
left,302,9.022757386,6.525154184,-1.379323111,0.600000000
left,303,9.052593589,6.495317981,-1.379323111,0.600000000
left,304,9.082429791,6.465481779,-1.379323111,0.600000000
left,305,9.112265993,6.435645576,-1.379323111,0.600000000
left,306,9.142102196,6.405809374,-1.379323111,0.600000000
left,307,9.171938398,6.375973172,-1.379323111,0.600000000
left,308,9.201774601,6.346136969,-1.379323111,0.600000000
left,309,9.231610803,6.316300767,-1.379323111,0.600000000
left,310,9.261447005,6.286464564,-1.379323111,0.600000000
left,311,9.291283208,6.256628362,-1.379323111,0.600000000
left,312,9.321119410,6.226792160,-1.379323111,0.600000000
left,313,9.350955613,6.196955957,-1.379323111,0.600000000
left,314,9.380791815,6.167119755,-1.379323111,0.600000000
left,315,9.410628017,6.137283552,-1.379323111,0.600000000
left,316,9.440464220,6.107447350,-1.379323111,0.600000000
left,317,9.470300422,6.077611148,-1.379323111,0.600000000
left,318,9.500136625,6.047774945,-1.379323111,0.600000000
left,319,9.529972827,6.017938743,-1.379323111,0.600000000
left,320,9.559809029,5.988102540,-1.379323111,0.600000000
left,321,9.589645232,5.958266338,-1.379323111,0.600000000
left,322,9.619481434,5.928430136,-1.379323111,0.600000000
left,323,9.649317637,5.898593933,-1.379323111,0.600000000
left,324,9.679153839,5.868757731,-1.379323111,0.600000000
left,325,9.708990041,5.838921528,-1.379323111,0.600000000
