index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
185,5.531921705,10.015989864,-0.779323111,0.600000000,0.600000000,10.015989864,-1.379323111,10.015989864,-0.179323111
186,5.561757908,9.986153662,-0.779323111,0.600000000,0.600000000,9.986153662,-1.379323111,9.986153662,-0.179323111
187,5.591594110,9.956317460,-0.779323111,0.600000000,0.600000000,9.956317460,-1.379323111,9.956317460,-0.179323111
188,5.621430313,9.926481257,-0.779323111,0.600000000,0.600000000,9.926481257,-1.379323111,9.926481257,-0.179323111
189,5.651266515,9.896645055,-0.779323111,0.600000000,0.600000000,9.896645055,-1.379323111,9.896645055,-0.179323111
190,5.681102717,9.866808852,-0.779323111,0.600000000,0.600000000,9.866808852,-1.379323111,9.866808852,-0.179323111
191,5.710938920,9.836972650,-0.779323111,0.600000000,0.600000000,9.836972650,-1.379323111,9.836972650,-0.179323111
192,5.740775122,9.807136448,-0.779323111,0.600000000,0.600000000,9.807136448,-1.379323111,9.807136448,-0.179323111
193,5.770611325,9.777300245,-0.779323111,0.600000000,0.600000000,9.777300245,-1.379323111,9.777300245,-0.179323111
194,5.800447527,9.747464043,-0.779323111,0.600000000,0.600000000,9.747464043,-1.379323111,9.747464043,-0.179323111
195,5.830283729,9.717627840,-0.779323111,0.600000000,0.600000000,9.717627840,-1.379323111,9.717627840,-0.179323111
196,5.860119932,9.687791638,-0.779323111,0.600000000,0.600000000,9.687791638,-1.379323111,9.687791638,-0.179323111
197,5.889956134,9.657955436,-0.779323111,0.600000000,0.600000000,9.657955436,-1.379323111,9.657955436,-0.179323111
198,5.919792337,9.628119233,-0.779323111,0.600000000,0.600000000,9.628119233,-1.379323111,9.628119233,-0.179323111
199,5.949628539,9.598283031,-0.779323111,0.600000000,0.600000000,9.598283031,-1.379323111,9.598283031,-0.179323111
200,5.979464741,9.568446828,-0.779323111,0.600000000,0.600000000,9.568446828,-1.379323111,9.568446828,-0.179323111
201,6.009300944,9.538610626,-0.779323111,0.600000000,0.600000000,9.538610626,-1.379323111,9.538610626,-0.179323111
202,6.039137146,9.508774424,-0.779323111,0.600000000,0.600000000,9.508774424,-1.379323111,9.508774424,-0.179323111
203,6.068973349,9.478938221,-0.779323111,0.600000000,0.600000000,9.478938221,-1.379323111,9.478938221,-0.179323111
204,6.098809551,9.449102019,-0.779323111,0.600000000,0.600000000,9.449102019,-1.379323111,9.449102019,-0.179323111
205,6.128645753,9.419265816,-0.779323111,0.600000000,0.600000000,9.419265816,-1.379323111,9.419265816,-0.179323111
206,6.158481956,9.389429614,-0.779323111,0.600000000,0.600000000,9.389429614,-1.379323111,9.389429614,-0.179323111
207,6.188318158,9.359593412,-0.779323111,0.600000000,0.600000000,9.359593412,-1.379323111,9.359593412,-0.179323111
208,6.218154361,9.329757209,-0.779323111,0.600000000,0.600000000,9.329757209,-1.379323111,9.329757209,-0.179323111
209,6.247990563,9.299921007,-0.779323111,0.600000000,0.600000000,9.299921007,-1.379323111,9.299921007,-0.179323111
210,6.277826765,9.270084804,-0.779323111,0.600000000,0.600000000,9.270084804,-1.379323111,9.270084804,-0.179323111
211,6.307662968,9.240248602,-0.779323111,0.600000000,0.600000000,9.240248602,-1.379323111,9.240248602,-0.179323111
212,6.337499170,9.210412400,-0.779323111,0.600000000,0.600000000,9.210412400,-1.379323111,9.210412400,-0.179323111
213,6.367335373,9.180576197,-0.779323111,0.600000000,0.600000000,9.180576197,-1.379323111,9.180576197,-0.179323111
214,6.397171575,9.150739995,-0.779323111,0.600000000,0.600000000,9.150739995,-1.379323111,9.150739995,-0.179323111
215,6.427007777,9.120903792,-0.779323111,0.600000000,0.600000000,9.120903792,-1.379323111,9.120903792,-0.179323111
216,6.456843980,9.091067590,-0.779323111,0.600000000,0.600000000,9.091067590,-1.379323111,9.091067590,-0.179323111
217,6.486680182,9.061231388,-0.779323111,0.600000000,0.600000000,9.061231388,-1.379323111,9.061231388,-0.179323111
218,6.516516385,9.031395185,-0.779323111,0.600000000,0.600000000,9.031395185,-1.379323111,9.031395185,-0.179323111
219,6.546352587,9.001558983,-0.779323111,0.600000000,0.600000000,9.001558983,-1.379323111,9.001558983,-0.179323111
220,6.576188789,8.971722780,-0.779323111,0.600000000,0.600000000,8.971722780,-1.379323111,8.971722780,-0.179323111
221,6.606024992,8.941886578,-0.779323111,0.600000000,0.600000000,8.941886578,-1.379323111,8.941886578,-0.179323111
222,6.635861194,8.912050376,-0.779323111,0.600000000,0.600000000,8.912050376,-1.379323111,8.912050376,-0.179323111
223,6.665697397,8.882214173,-0.779323111,0.600000000,0.600000000,8.882214173,-1.379323111,8.882214173,-0.179323111
224,6.695533599,8.852377971,-0.779323111,0.600000000,0.600000000,8.852377971,-1.379323111,8.852377971,-0.179323111
225,6.725369801,8.822541768,-0.779323111,0.600000000,0.600000000,8.822541768,-1.379323111,8.822541768,-0.179323111
226,6.755206004,8.792705566,-0.779323111,0.600000000,0.600000000,8.792705566,-1.379323111,8.792705566,-0.179323111
227,6.785042206,8.762869364,-0.779323111,0.600000000,0.600000000,8.762869364,-1.379323111,8.762869364,-0.179323111
228,6.814878409,8.733033161,-0.779323111,0.600000000,0.600000000,8.733033161,-1.379323111,8.733033161,-0.179323111
229,6.844714611,8.703196959,-0.779323111,0.600000000,0.600000000,8.703196959,-1.379323111,8.703196959,-0.179323111
230,6.874550813,8.673360756,-0.779323111,0.600000000,0.600000000,8.673360756,-1.379323111,8.673360756,-0.179323111
231,6.904387016,8.643524554,-0.779323111,0.600000000,0.600000000,8.643524554,-1.379323111,8.643524554,-0.179323111
