s_m,x_m,y_m
34.028829596,4.244130022,6.908392199
34.050769525,4.245480177,6.929957081
34.072709454,4.246841303,6.951531780
34.094649382,4.248212289,6.973116396
34.116589311,4.249592023,6.994711029
34.138529240,4.250979397,7.016315773
34.160469169,4.252373312,7.037930718
34.182409098,4.253772684,7.059555950
34.204349026,4.255176432,7.081191551
34.226288955,4.256583471,7.102837603
34.248228884,4.257992720,7.124494181
34.270168813,4.259403067,7.146161362
34.292108742,4.260813312,7.167840419
34.314048671,4.262222712,7.189538563
34.335988599,4.263630269,7.211257053
34.357928528,4.265034912,7.232995960
34.379868457,4.266435572,7.254755351
34.401808386,4.267830927,7.276535309
34.423748315,4.269219266,7.298335942
34.445688243,4.270598847,7.320157357
34.467628172,4.271967930,7.341999662
34.489568101,4.273324776,7.363862968
34.511508030,4.274667573,7.385747389
34.533447959,4.275993918,7.407653080
34.555387888,4.277301127,7.429580216
34.577327816,4.278586010,7.451522034
34.599267745,4.279845102,7.473471784
34.621207674,4.281075313,7.495429671
34.643147603,4.282273294,7.517395918
34.665087532,4.283435153,7.539370786
34.687027460,4.284556930,7.561354543
34.708967389,4.285634665,7.583347460
34.730907318,4.286664400,7.605349812
34.752847247,4.287642156,7.627361881
34.774787176,4.288563714,7.649383968
34.796727105,4.289424704,7.671416390
34.818667033,4.290220752,7.693459467
34.840606962,4.290947156,7.715508794
34.862546891,4.291597148,7.737536283
34.884486820,4.292165018,7.759537482
34.906426749,4.292645522,7.781512643
34.928366677,4.293033453,7.803461991
34.950306606,4.293323605,7.825385733
34.972246535,4.293510775,7.847284048
34.994186464,4.293589792,7.869157088
35.016126393,4.293556009,7.891004941
35.038066322,4.293405239,7.912827640
35.060006250,4.293133310,7.934625183
35.081946179,4.292736051,7.956397538
35.103886108,4.292209296,7.978144639
35.125826037,4.291547469,7.999843020
35.147765966,4.290745256,8.021468883
35.169705894,4.289798900,8.043021578
35.191645823,4.288704667,8.064500376
35.213585752,4.287458843,8.085904460
35.235525681,4.286057766,8.107232926
35.257465610,4.284498747,8.128484729
35.279405539,4.282780212,8.149658677
35.301345467,4.280900676,8.170753496
35.323285396,4.278858677,8.191767833
35.345225325,4.276652781,8.212700261
35.367165254,4.274281858,8.233549260
35.389105183,4.271746002,8.254307005
35.411045111,4.269043783,8.274934477
35.432985040,4.266174848,8.295422880
35.454924969,4.263139207,8.315769447
35.476864898,4.259936965,8.335971317
35.498804827,4.256569137,8.356025511
35.520744755,4.253038112,8.375928935
35.542684684,4.249346477,8.395678446
35.564624613,4.245496913,8.415270865
35.586564542,4.241492196,8.434702992
35.608504471,4.237335344,8.453971611
35.630444400,4.233030610,8.473073489
35.652384328,4.228582889,8.492005411
35.674324257,4.223996300,8.510723624
35.696264186,4.219274335,8.529182902
35.718204115,4.214421216,8.547377905
35.740144044,4.209441752,8.565303354
35.762083972,4.204341728,8.582954069
35.784023901,4.199127272,8.600325020
35.805963830,4.193804774,8.617411357
35.827903759,4.188380886,8.634208452
35.849843688,4.182862545,8.650711930
35.871783617,4.177257186,8.666917725
35.893723545,4.171572660,8.682822114
35.915663474,4.165817079,8.698421765
35.937603403,4.159999642,8.713696646
35.959543332,4.154133980,8.728539390
35.981483261,4.148229982,8.742925419
36.003423189,4.142297158,8.756847594
36.025363118,4.136345615,8.770299415
36.047303047,4.130386082,8.783275126
36.069242976,4.124429897,8.795769814
36.091182905,4.118488967,8.807779516
36.113122834,4.112575361,8.819301281
36.135062762,4.106701329,8.830333269
36.157002691,4.100879603,8.840874899
36.178942620,4.095123352,8.850926965
36.200882549,4.089446122,8.860491751
36.222822478,4.083868941,8.869530660
36.244762406,4.078414901,8.877997522
36.266702335,4.073101560,8.885885571
36.288642264,4.067947346,8.893189684
36.310582193,4.062971495,8.899906585
36.332522122,4.058193936,8.906035051
36.354462051,4.053634479,8.911575938
36.376401979,4.049312583,8.916532317
36.398341908,4.045248007,8.920909864
36.420281837,4.041460672,8.924717096
36.442221766,4.037970450,8.927965574
36.464161695,4.034796652,8.930670019
36.486101623,4.031941462,8.932887810
36.508041552,4.029328854,8.934869475
36.529981481,4.026956120,8.936654828
36.551921410,4.024835603,8.938244257
36.573861339,4.022979618,8.939639545
36.595801268,4.021399378,8.940843472
36.617741196,4.020104380,8.941859508
36.639681125,4.019103757,8.942692504
36.661621054,4.018406286,8.943348826
36.683560983,4.018020248,8.943836424
36.705500912,4.017953055,8.944164753
36.727440840,4.018209553,8.944343774
36.749380769,4.018792887,8.944384439
36.771320698,4.019544336,8.944523323
36.793260627,4.020293211,8.944985873
36.815200556,4.021024915,8.945766363
36.837140485,4.021725393,8.946857137
36.859080413,4.022380443,8.948248034
36.881020342,4.022977104,8.949927517
36.902960271,4.023503851,8.951882982
36.924900200,4.023950579,8.954100895
36.946840129,4.024308528,8.956566863
36.968780057,4.024569597,8.959265052
36.990719986,4.024726647,8.962178511
37.012659915,4.024773963,8.965289748
37.034599844,4.024686620,8.968598199
37.056539773,4.024332366,8.972190560
37.078479702,4.023675042,8.976067163
37.100419630,4.022700650,8.980209915
37.122359559,4.021397295,8.984599676
37.144299488,4.019755115,8.989216419
37.166239417,4.017766233,8.994039407
37.188179346,4.015424723,8.999047395
37.210119274,4.012727103,9.004219709
37.232059203,4.009672098,9.009536292
37.253999132,4.006260015,9.014977007
37.275939061,4.002492640,9.020521714
37.297878990,3.998373167,9.026150345
37.319818919,3.993906072,9.031843672
37.341758847,3.989091740,9.037587990
37.363698776,3.983929025,9.043371499
37.385638705,3.978417802,9.049182297
37.407578634,3.972558931,9.055008442
37.429518563,3.966354223,9.060838059
37.451458491,3.959806960,9.066660818
37.473398420,3.952921835,9.072468250
37.495338349,3.945704188,9.078252201
37.517278278,3.938159924,9.084004770
37.539218207,3.930295474,9.089718322
37.561158136,3.922117832,9.095385772
37.583098064,3.913632805,9.101002415
37.605037993,3.904834028,9.106568192
37.626977922,3.895722207,9.112080995
37.648917851,3.886300248,9.117538287
37.670857780,3.876571427,9.122937700
37.692797708,3.866539394,9.128277171
37.714737637,3.856208158,9.133555027
37.736677566,3.845582008,9.138769824
37.758617495,3.834665489,9.143920339
37.780557424,3.823463373,9.149005580
37.802497353,3.811980622,9.154024680
37.824437281,3.800222239,9.158976146
37.846377210,3.788193363,9.163858307
37.868317139,3.775963956,9.168659446
37.890257068,3.763601503,9.173368947
37.912196997,3.751107602,9.177986985
37.934136925,3.738483797,9.182513070
37.956076854,3.725731526,9.186945277
37.978016783,3.712852317,9.191281523
37.999956712,3.699847811,9.195519756
38.021896641,3.686719759,9.199657953
38.043836570,3.673470004,9.203694007
38.065776498,3.660100417,9.207624495
38.087716427,3.646612971,9.211445151
38.109656356,3.633009822,9.215151733
38.131596285,3.619298841,9.218739834
38.153536214,3.605515403,9.222204115
38.175476142,3.591666775,9.225540004
38.197416071,3.577754775,9.228742090
38.219356000,3.563781399,9.231804791
38.241295929,3.549748824,9.234722545
38.263235858,3.535659411,9.237489820
38.285175786,3.521515697,9.240101098
38.307115715,3.507320413,9.242550624
38.329055644,3.493076490,9.244832452
38.350995573,3.478787054,9.246940667
38.372935502,3.464455428,9.248869405
38.394875431,3.450085128,9.250612853
38.416815359,3.435714293,9.252168117
38.438755288,3.421381149,9.253532854
38.460695217,3.407089583,9.254702167
38.482635146,3.392843605,9.255671227
38.504575075,3.378647356,9.256435274
38.526515003,3.364505102,9.256989648
38.548454932,3.350421128,9.257330495
38.570394861,3.336399688,9.257454878
38.592334790,3.322445096,9.257359982
38.614274719,3.308561729,9.257043070
38.636214648,3.294754027,9.256501484
38.658154576,3.281026438,9.255732921
38.680094505,3.267397290,9.254739605
38.702034434,3.253956360,9.253539381
38.723974363,3.240723861,9.252136171
38.745914292,3.227705826,9.250531218
38.767854220,3.214908140,9.248725989
38.789794149,3.202336266,9.246723095
38.811734078,3.189995019,9.244526783
38.833674007,3.177888844,9.242141582
38.855613936,3.166021820,9.239572159
38.877553865,3.154397624,9.236823302
38.899493793,3.143019449,9.233900074
38.921433722,3.131889535,9.230808973
38.943373651,3.121009310,9.227557168
38.965313580,3.110407601,9.224162326
38.987253509,3.100117894,9.220644756
39.009193437,3.090147541,9.217015804
39.031133366,3.080502888,9.213287490
39.053073295,3.071188973,9.209472887
39.075013224,3.062209725,9.205585316
39.096953153,3.053567935,9.201638173
39.118893082,3.045265170,9.197644854
39.140833010,3.037301695,9.193618679
39.162772939,3.029676329,9.189572917
39.184712868,3.022386386,9.185520627
39.206652797,3.015427657,9.181474445
39.228592726,3.008776324,9.177435223
39.250532654,3.002322133,9.173348311
39.272472583,2.996052020,9.169216801
39.294412512,2.989970815,9.165054585
39.316352441,2.984082338,9.160875388
39.338292370,2.978389301,9.156692794
39.360232299,2.972893280,9.152520171
39.382172227,2.967594714,9.148370548
39.404112156,2.962493509,9.144255805
39.426052085,2.957588995,9.140186751
39.447992014,2.952879393,9.136173692
39.469931943,2.948361782,9.132226356
39.491871871,2.944032086,9.128353780
39.513811800,2.939754603,9.124427320
39.535751729,2.935401442,9.120311963
39.557691658,2.930979685,9.116007266
39.579631587,2.926496746,9.111513639
39.601571516,2.921960292,9.106832323
39.623511444,2.917378193,9.101965348
39.645451373,2.912759219,9.096914939
39.667391302,2.908113161,9.091683480
39.689331231,2.903449940,9.086274167
39.711271160,2.898779500,9.080691015
39.733211088,2.894111750,9.074938824
39.755151017,2.889456669,9.069023055
39.777090946,2.884808059,9.062920180
39.799030875,2.880075234,9.056455526
39.820970804,2.875252267,9.049593139
39.842910733,2.870350666,9.042327564
39.864850661,2.865382314,9.034655179
39.886790590,2.860359495,9.026574021
39.908730519,2.855294864,9.018083639
39.930670448,2.850201069,9.009185128
39.952610377,2.845090622,8.999881018
39.974550305,2.839975808,8.990175163
39.996490234,2.834868574,8.980072637
40.018430163,2.829780240,8.969579698
40.040370092,2.824721576,8.958703618
40.062310021,2.819706634,8.947463485
40.084249950,2.814746578,8.935872181
40.106189878,2.809847449,8.923929008
40.128129807,2.805014839,8.911634221
40.150069736,2.800253462,8.898989055
40.172009665,2.795567723,8.885995446
40.193949594,2.790961776,8.872655951
40.215889522,2.786439488,8.858973679
40.237829451,2.782004348,8.844952253
40.259769380,2.777658669,8.830595922
40.281709309,2.773403871,8.815909397
40.303649238,2.769240998,8.800897672
40.325589167,2.765174974,8.785586919
40.347529095,2.761231684,8.770106763
40.369469024,2.757415383,8.754479972
40.391408953,2.753725139,8.738708445
40.413348882,2.750159804,8.722794162
40.435288811,2.746718168,8.706739150
40.457228739,2.743398962,8.690545478
40.479168668,2.740200827,8.674215253
40.501108597,2.737121890,8.657750680
40.523048526,2.734159819,8.641154028
40.544988455,2.731312205,8.624427568
40.566928384,2.728576571,8.607573574
40.588868312,2.725950376,8.590594313
40.610808241,2.723425115,8.573439634
40.632748170,2.720991157,8.556058621
40.654688099,2.718644083,8.538452457
40.676628028,2.716379293,8.520622395
40.698567956,2.714192001,8.502569749
40.720507885,2.712077244,8.484295890
40.742447814,2.710030025,8.465802218
40.764387743,2.708045342,8.447090166
40.786327672,2.706118016,8.428161201
40.808267601,2.704242686,8.409016821
40.830207529,2.702413804,8.389658547
40.852147458,2.700625732,8.370087916
40.874087387,2.698873928,8.350320606
40.896027316,2.697158525,8.330442589
40.917967245,2.695477246,8.310468350
40.939907173,2.693827131,8.290398181
40.961847102,2.692205191,8.270232388
40.983787031,2.690608795,8.249971279
41.005726960,2.689035889,8.229615159
41.027666889,2.687484439,8.209164354
41.049606818,2.685952371,8.188619211
41.071546746,2.684437578,8.167980098
41.093486675,2.682938003,8.147247400
41.115426604,2.681452232,8.126421504
41.137366533,2.679979138,8.105502811
41.159306462,2.678518311,8.084515237
41.181246390,2.677070153,8.063482511
41.203186319,2.675634736,8.042404778
41.225126248,2.674212375,8.021282187
41.247066177,2.672803912,8.000114892
41.269006106,2.671410244,7.978903056
41.290946034,2.670032265,7.957646858
41.312885963,2.668670856,7.936346482
41.334825892,2.667326913,7.915002123
41.356765821,2.666001540,7.893613981
41.378705750,2.664695979,7.872182262
41.400645679,2.663411462,7.850707175
41.422585607,2.662149202,7.829188031
41.444525536,2.660910252,7.807619626
41.466465465,2.659695549,7.786001275
41.488405394,2.658505881,7.764333199
41.510345323,2.657342002,7.742615617
41.532285251,2.656204652,7.720848741
41.554225180,2.655094564,7.699032779
41.576165109,2.654012434,7.677167930
41.598105038,2.652958544,7.655254388
41.620044967,2.651932812,7.633292338
41.641984896,2.650935132,7.611281954
41.663924824,2.649965391,7.589223396
41.685864753,2.649023464,7.567116810
41.707804682,2.648109422,7.544982769
41.729744611,2.647223424,7.522841752
41.751684540,2.646365469,7.500693752
41.773624468,2.645535555,7.478538759
41.795564397,2.644733682,7.456376762
41.817504326,2.643959826,7.434207746
41.839444255,2.643213354,7.412031702
41.861384184,2.642492929,7.389848626
41.883324113,2.641797171,7.367658515
41.905264041,2.641124700,7.345461365
41.927203970,2.640474139,7.323257173
41.949143899,2.639843954,7.301045936
41.971083828,2.639231804,7.278830535
41.993023757,2.638635608,7.256628201
42.014963685,2.638053461,7.234441785
42.036903614,2.637483435,7.212271274
42.058843543,2.636923593,7.190116660
42.080783472,2.636371622,7.167977947
42.102723401,2.635824620,7.145855155
42.124663330,2.635279633,7.123748308
42.146603258,2.634733709,7.101657436
42.168543187,2.634183892,7.079582574
42.190483116,2.633627188,7.057523757
42.212423045,2.633060313,7.035481033
42.234362974,2.632479838,7.013454448
42.256302902,2.631882440,6.991447915
42.278242831,2.631264964,6.969465334
42.300182760,2.630624230,6.947506737
42.322122689,2.629957152,6.925572151
42.344062618,2.629260848,6.903661594
42.366002547,2.628532460,6.881775078
42.387942475,2.627769126,6.859912606
42.409882404,2.626967981,6.838074172
42.431822333,2.626126222,6.816259761
42.453762262,2.625241763,6.794469333
42.475702191,2.624312985,6.772702829
42.497642119,2.623338271,6.750960178
42.519582048,2.622315968,6.729239627
42.541521977,2.621244090,6.707531093
42.563461906,2.620121044,6.685832848
42.585401835,2.618946599,6.664144803
42.607341764,2.617720765,6.642466863
42.629281692,2.616443551,6.620798926
42.651221621,2.615114965,6.599140883
42.673161550,2.613735083,6.577492621
42.695101479,2.612305210,6.555854003
42.717041408,2.610827710,6.534224878
42.738981336,2.609304984,6.512605091
42.760921265,2.607739433,6.490994488
42.782861194,2.606133454,6.469392913
42.804801123,2.604489481,6.447785443
42.826741052,2.602810703,6.426157278
42.848680981,2.601100652,6.404508460
42.870620909,2.599362860,6.382839042
42.892560838,2.597600855,6.361149092
42.914500767,2.595818183,6.339438692
42.936440696,2.594018893,6.317707927
42.958380625,2.592207625,6.295956890
42.980320553,2.590389049,6.274185683
43.002260482,2.588567831,6.252394415
43.024200411,2.586748638,6.230583202
43.046140340,2.584936124,6.208752164
43.068080269,2.583134857,6.186898796
43.090020198,2.581348956,6.165007511
43.111960126,2.579582278,6.143075963
43.133900055,2.577838674,6.121104431
43.155839984,2.576121984,6.099093188
43.177779913,2.574435599,6.077042494
43.199719842,2.572782221,6.054952599
43.221659770,2.571164489,6.032823736
43.243599699,2.569585033,6.010656118
43.265539628,2.568046476,5.988449934
43.287479557,2.566551290,5.966205348
43.309419486,2.565100804,5.943922509
43.331359415,2.563695798,5.921601543
43.353299343,2.562337132,5.899246662
43.375239272,2.561025867,5.876862037
43.397179201,2.559763064,5.854447695
43.419119130,2.558549229,5.832003644
43.441059059,2.557383706,5.809529884
43.462998987,2.556265691,5.787026393
43.484938916,2.555194372,5.764493130
43.506878845,2.554168934,5.741930031
43.528818774,2.553188492,5.719337013
43.550758703,2.552251379,5.696713985
43.572698632,2.551355426,5.674060851
43.594638560,2.550498451,5.651377496
43.616578489,2.549678215,5.628662121
43.638518418,2.548892036,5.605904568
43.660458347,2.548137039,5.583103082
43.682398276,2.547410030,5.560257572
43.704338204,2.546707746,5.537367931
43.726278133,2.546026914,5.514434039
43.748218062,2.545364249,5.491455761
43.770157991,2.544716468,5.468432946
43.792097920,2.544080484,5.445365427
43.814037849,2.543453377,5.422253016
43.835977777,2.542832220,5.399095515
43.857917706,2.542214077,5.375892713
43.879857635,2.541595999,5.352644388
43.901797564,2.540973820,5.329326292
43.923737493,2.540342746,5.305914232
43.945677421,2.539698841,5.282408040
43.967617350,2.539038126,5.258807508
43.989557279,2.538356571,5.235112391
44.011497208,2.537650117,5.211322408
44.033437137,2.536915305,5.187437202
44.055377065,2.536149373,5.163456325
44.077316994,2.535349549,5.139379277
44.099256923,2.534513004,5.115205507
44.121196852,2.533636858,5.090934414
44.143136781,2.532718315,5.066565335
44.165076710,2.531755722,5.042101813
44.187016638,2.530750248,5.017569073
44.208956567,2.529702033,4.992970822
44.230896496,2.528610852,4.968306380
44.252836425,2.527476447,4.943574992
44.274776354,2.526298669,4.918775815
44.296716282,2.525077564,4.893907901
44.318656211,2.523813149,4.868970215
44.340596140,2.522505399,4.843961639
44.362536069,2.521154236,4.818880964
44.384475998,2.519759467,4.793726904
44.406415927,2.518320340,4.768498153
44.428355855,2.516835804,4.743193362
44.450295784,2.515306685,4.717823280
44.472235713,2.513734600,4.692398681
44.494175642,2.512119604,4.666918150
44.516115571,2.510461098,4.641380305
44.538055499,2.508757159,4.615783930
44.559995428,2.507005663,4.590127809
44.581935357,2.505204447,4.564410712
44.603875286,2.503351306,4.538631386
44.625815215,2.501443853,4.512788589
44.647755144,2.499478059,4.486881383
44.669695072,2.497448827,4.460909068
44.691635001,2.495351011,4.434871000
44.713574930,2.493171997,4.408733239
44.735514859,2.490856524,4.382294967
44.757454788,2.488377180,4.355522051
44.779394716,2.485711074,4.328414156
44.801334645,2.482834399,4.300971194
44.823274574,2.479722744,4.273193334
44.845214503,2.476351090,4.245081087
44.867154432,2.472693784,4.216635410
44.889094361,2.468723829,4.187858004
44.911034289,2.464413020,4.158751424
44.932974218,2.459732619,4.129319022
44.954914147,2.454653419,4.099565050
44.976854076,2.449145796,4.069494779
44.998794005,2.443167854,4.039081353
45.020733933,2.436673793,4.008298653
45.042673862,2.429627124,3.977154710
45.064613791,2.421990429,3.945658806
45.086553720,2.413725416,3.913821673
45.108493649,2.404793020,3.881655700
45.130433578,2.395154136,3.849174870
45.152373506,2.384769818,3.816394882
45.174313435,2.373600713,3.783333657
45.196253364,2.361607196,3.750011575
45.218193293,2.348749587,3.716451687
45.240133222,2.334988615,3.682679805
45.262073150,2.320294076,3.648736741
45.284013079,2.304675445,3.614724749
45.305953008,2.288107577,3.580678275
45.327892937,2.270557411,3.546620918
45.349832866,2.251991326,3.512578787
45.371772795,2.232375783,3.478580400
45.393712723,2.211677768,3.444656679
45.415652652,2.189864361,3.410841610
45.437592581,2.166902986,3.377172509
45.459532510,2.142761763,3.343690237
45.481472439,2.117409939,3.310439367
45.503412367,2.090818474,3.277468221
45.525352296,2.062960451,3.244829037
45.547292225,2.034033097,3.212781012
45.569232154,2.004261609,3.181553448
45.591172083,1.973661954,3.151156927
45.613112012,1.942248814,3.121602540
45.635051940,1.910035558,3.092902213
45.656991869,1.877034583,3.065068590
45.678931798,1.843257445,3.038115111
45.700871727,1.808714974,3.012056130
45.722811656,1.773417369,2.986907051
45.744751584,1.737374162,2.962684729
45.766691513,1.700594455,2.939407470
45.788631442,1.663087210,2.917094910
45.810571371,1.624953236,2.895811519
45.832511300,1.586773496,2.875815786
45.854451229,1.548699157,2.857109911
45.876391157,1.510786184,2.839647547
45.898331086,1.473084918,2.823380812
45.920271015,1.435640402,2.808260987
45.942210944,1.398492778,2.794239088
45.964150873,1.361677738,2.781266294
45.986090801,1.325227205,2.769293464
46.008030730,1.289169665,2.758271550
46.029970659,1.253530353,2.748152623
46.051910588,1.218331676,2.738890089
46.073850517,1.183593625,2.730438825
46.095790446,1.149250910,2.722739542
46.117730374,1.115239784,2.715740746
46.139670303,1.081579382,2.709410123
46.161610232,1.048286804,2.703715434
46.183550161,1.015377254,2.698624652
46.205490090,0.982864200,2.694106045
46.227430018,0.950759652,2.690127031
46.249369947,0.919074262,2.686654064
46.271309876,0.887817276,2.683654101
46.293249805,0.856996684,2.681094742
46.315189734,0.826619375,2.678944284
46.337129663,0.796691299,2.677171556
46.359069591,0.767194298,2.675743990
46.381009520,0.737992616,2.674627547
46.402949449,0.709066351,2.673799368
46.424889378,0.680418318,2.673238274
46.446829307,0.652050768,2.672923328
46.468769235,0.623965445,2.672833939
46.490709164,0.596163639,2.672949926
46.512649093,0.568646245,2.673251398
46.534589022,0.541413814,2.673718744
46.556528951,0.514466605,2.674332641
46.578468880,0.487804628,2.675074216
46.600408808,0.461427730,2.675926160
46.622348737,0.435335647,2.676872060
46.644288666,0.409402264,2.677901038
46.666228595,0.383501454,2.679008908
46.688168524,0.357632817,2.680189519
46.710108452,0.331795899,2.681437651
46.732048381,0.305990277,2.682750014
46.753988310,0.280215499,2.684123572
46.775928239,0.254471085,2.685555300
46.797868168,0.228756521,2.687042183
46.819808096,0.203071272,2.688581374
46.841748025,0.177414912,2.690171848
46.863687954,0.151787108,2.691813761
46.885627883,0.126187554,2.693507294
46.907567812,0.100598050,2.695254256
46.929507741,0.074910954,2.697066622
46.951447669,0.049108500,2.698952020
46.973387598,0.023191039,2.700918335
46.995327527,-0.002840997,2.702973793
47.017267456,-0.028987107,2.705126671
47.039207385,-0.055246720,2.707385301
47.061147313,-0.081619173,2.709758101
47.083087242,-0.108103630,2.712254199
47.105027171,-0.134699066,2.714883339
47.126967100,-0.161404313,2.717655327
47.148907029,-0.188218056,2.720580005
47.170846958,-0.215138822,2.723667254
47.192786886,-0.242305365,2.726949882
47.214726815,-0.269855276,2.730469068
47.236666744,-0.297784935,2.734247682
47.258606673,-0.326090320,2.738309147
47.280546602,-0.354766921,2.742677419
47.302486530,-0.383809661,2.747376954
47.324426459,-0.413212886,2.752432297
47.346366388,-0.442970304,2.757867983
47.368306317,-0.473074815,2.763708954
47.390246246,-0.503518419,2.769980538
47.412186175,-0.534292115,2.776708400
47.434126103,-0.565385852,2.783918311
47.456066032,-0.596826754,2.791645718
47.478005961,-0.628830674,2.799985431
47.499945890,-0.661420582,2.808992735
47.521885819,-0.694579599,2.818715052
47.543825747,-0.728288786,2.829201476
47.565765676,-0.762526914,2.840502123
47.587705605,-0.797270178,2.852667684
47.609645534,-0.832491546,2.865749934
47.631585463,-0.868160294,2.879801502
47.653525392,-0.904241563,2.894875507
47.675465320,-0.940695954,2.911025051
47.697405249,-0.977479332,2.928302292
47.719345178,-1.014542389,2.946758101
47.741285107,-1.051672199,2.966355550
47.763225036,-1.088676054,2.987044543
47.785164964,-1.125528534,3.008855800
47.807104893,-1.162200886,3.031820919
47.829044822,-1.198660717,3.055972141
47.850984751,-1.234871726,3.081342007
47.872924680,-1.270793396,3.107962981
47.894864609,-1.306380714,3.135867012
47.916804537,-1.341583866,3.165085052
47.938744466,-1.376347736,3.195646765
47.960684395,-1.410611767,3.227579700
47.982624324,-1.444310004,3.260908319
48.004564253,-1.477286238,3.295564726
48.026504181,-1.508989142,3.331009888
48.048444110,-1.539343117,3.367109174
48.070384039,-1.568361977,3.403817698
48.092323968,-1.596060239,3.441094295
48.114263897,-1.622452770,3.478901274
48.136203826,-1.647554398,3.517204213
48.158143754,-1.671379592,3.555971742
48.180083683,-1.693942222,3.595175277
48.202023612,-1.715255309,3.634788801
48.223963541,-1.735330757,3.674788673
48.245903470,-1.754179165,3.715153391
48.267843398,-1.771809666,3.755863370
48.289783327,-1.788084204,3.796563813
48.311723256,-1.802904428,3.836869128
48.333663185,-1.816339343,3.876721165
48.355603114,-1.828459095,3.916069733
48.377543043,-1.839334037,3.954871982
48.399482971,-1.849033994,3.993091721
48.421422900,-1.857628731,4.030698381
48.443362829,-1.865187667,4.067666358
48.465302758,-1.871778246,4.103974735
48.487242687,-1.877465576,4.139606606
48.509182615,-1.882312231,4.174548422
48.531122544,-1.886378474,4.208789301
48.553062473,-1.889732624,4.242367604
48.575002402,-1.892475247,4.275558996
48.596942331,-1.894645928,4.308401330
48.618882260,-1.896274045,4.340886397
48.640822188,-1.897388697,4.373007412
48.662762117,-1.898019423,4.404758800
48.684702046,-1.898196590,4.436136083
48.706641975,-1.897950211,4.467135952
48.728581904,-1.897309789,4.497756166
48.750521832,-1.896304290,4.527995438
48.772461761,-1.894962160,4.557853319
48.794401690,-1.893311642,4.587330077
48.816341619,-1.891380567,4.616426615
48.838281548,-1.889198248,4.645200974
48.860221477,-1.886789454,4.673710986
48.882161405,-1.884174561,4.701958026
48.904101334,-1.881373366,4.729943913
48.926041263,-1.878404728,4.757670855
48.947981192,-1.875287152,4.785141373
48.969921121,-1.872038871,4.812358260
48.991861049,-1.868677849,4.839324537
49.013800978,-1.865221676,4.866043411
49.035740907,-1.861686406,4.892518212
49.057680836,-1.858087019,4.918752333
49.079620765,-1.854438228,4.944749195
49.101560694,-1.850753822,4.970529208
49.123500622,-1.847041687,4.996197229
49.145440551,-1.843308902,5.021772442
49.167380480,-1.839561331,5.047256969
49.189320409,-1.835804500,5.072652939
49.211260338,-1.832043892,5.097962492
49.233200266,-1.828284946,5.123187782
49.255140195,-1.824533000,5.148330960
49.277080124,-1.820792392,5.173394110
49.299020053,-1.817066590,5.198379230
49.320959982,-1.813358996,5.223288279
49.342899911,-1.809672975,5.248123177
49.364839839,-1.806011857,5.272885802
49.386779768,-1.802374871,5.297614743
49.408719697,-1.798758500,5.322348071
49.430659626,-1.795161921,5.347086851
49.452599555,-1.791584294,5.371832157
49.474539483,-1.788024769,5.396585068
49.496479412,-1.784482475,5.421346667
49.518419341,-1.780956474,5.446118036
49.540359270,-1.777445747,5.470900255
49.562299199,-1.773949257,5.495694405
49.584239128,-1.770465954,5.520501570
49.606179056,-1.766994769,5.545322837
49.628118985,-1.763534651,5.570159299
49.650058914,-1.760083126,5.595022348
49.671998843,-1.756628490,5.619974514
49.693938772,-1.753164780,5.645026672
49.715878700,-1.749687397,5.670179469
49.737818629,-1.746191665,5.695433617
49.759758558,-1.742672918,5.720789905
49.781698487,-1.739126537,5.746249205
49.803638416,-1.735547834,5.771812448
49.825578344,-1.731932040,5.797480624
49.847518273,-1.728274300,5.823254773
49.869458202,-1.724569669,5.849135984
49.891398131,-1.720813056,5.875125376
49.913338060,-1.716999256,5.901224101
49.935277989,-1.713118761,5.927451504
49.957217917,-1.709160767,5.953826674
49.979157846,-1.705117930,5.980350446
50.001097775,-1.700982609,6.007023678
50.023037704,-1.696746710,6.033847192
50.044977633,-1.692401940,6.060821825
50.066917561,-1.687939831,6.087948422
50.088857490,-1.683351745,6.115227825
50.110797419,-1.678628833,6.142660849
50.132737348,-1.673761635,6.170248153
50.154677277,-1.668740241,6.197990257
50.176617206,-1.663554571,6.225887595
50.198557134,-1.658195774,6.253936176
50.220497063,-1.652662594,6.282110272
50.242436992,-1.646947610,6.310405640
50.264376921,-1.641041271,6.338822055
50.286316850,-1.634933753,6.367359130
50.308256778,-1.628615076,6.396016341
50.330196707,-1.622075111,6.424793014
50.352136636,-1.615303542,6.453688298
50.374076565,-1.608289280,6.482700906
50.396016494,-1.601020566,6.511829112
50.417956423,-1.593485503,6.541070921
50.439896351,-1.585672093,6.570424065
50.461836280,-1.577568238,6.599885982
50.483776209,-1.569203116,6.629365485
50.505716138,-1.560612731,6.658771871
50.527656067,-1.551795163,6.688102959
50.549595995,-1.542748527,6.717356404
50.571535924,-1.533470964,6.746529700
50.593475853,-1.523960632,6.775620178
50.615415782,-1.514215124,6.804624695
50.637355711,-1.504231398,6.833539560
50.659295640,-1.494006440,6.862360867
50.681235568,-1.483537305,6.891084520
50.703175497,-1.472821119,6.919706237
50.725115426,-1.461854971,6.948221491
50.747055355,-1.450662578,6.976581236
50.768995284,-1.439411943,7.004518190
50.790935212,-1.428148097,7.031987674
50.812875141,-1.416889282,7.058989182
50.834815070,-1.405653180,7.085522169
