s_m,x_m,y_m
33.502271304,5.704080229,6.275849014
33.524211233,5.703405664,6.297761901
33.546151162,5.702710242,6.319708571
33.568091091,5.702000809,6.341688231
33.590031020,5.701284358,6.363700070
33.611970948,5.700567877,6.385743271
33.633910877,5.699858350,6.407817017
33.655850806,5.699162759,6.429920490
33.677790735,5.698488121,6.452052876
33.699730664,5.697841474,6.474213366
33.721670592,5.697229850,6.496401165
33.743610521,5.696660135,6.518613343
33.765550450,5.696138674,6.540836284
33.787490379,5.695672444,6.563067229
33.809430308,5.695267374,6.585305676
33.831370237,5.694929173,6.607551154
33.853310165,5.694663551,6.629803206
33.875250094,5.694476218,6.652061393
33.897190023,5.694372795,6.674325299
33.919129952,5.694357267,6.696594643
33.941069881,5.694432206,6.718869261
33.963009809,5.694600138,6.741149011
33.984949738,5.694863589,6.763433762
34.006889667,5.695225086,6.785723403
34.028829596,5.695685917,6.808006519
34.050769525,5.696245577,6.830271896
34.072709454,5.696903902,6.852519730
34.094649382,5.697660729,6.874750205
34.116589311,5.698515892,6.896963498
34.138529240,5.699469187,6.919159776
34.160469169,5.700519252,6.941339275
34.182409098,5.701663385,6.963502307
34.204349026,5.702898813,6.985649176
34.226288955,5.704222756,7.007780174
34.248228884,5.705632437,7.029895580
34.270168813,5.707124940,7.051995669
34.292108742,5.708696522,7.074079653
34.314048671,5.710342954,7.096141226
34.335988599,5.712060497,7.118179569
34.357928528,5.713845489,7.140194947
34.379868457,5.715694265,7.162187610
34.401808386,5.717603236,7.184157788
34.423748315,5.719568934,7.206105691
34.445688243,5.721587896,7.228031517
34.467628172,5.723656660,7.249935451
34.489568101,5.725771761,7.271817670
34.511508030,5.727929808,7.293678337
34.533447959,5.730128023,7.315517567
34.555387888,5.732363915,7.337335452
34.577327816,5.734635343,7.359138594
34.599267745,5.736939894,7.380933644
34.621207674,5.739274681,7.402720753
34.643147603,5.741637130,7.424500057
34.665087532,5.744025326,7.446271646
34.687027460,5.746437436,7.468035604
34.708967389,5.748871629,7.489792018
34.730907318,5.751326070,7.511540970
34.752847247,5.753798966,7.533282544
34.774787176,5.756288950,7.555016793
34.796727105,5.758794936,7.576743755
34.818667033,5.761315841,7.598463465
34.840606962,5.763850851,7.620180453
34.862546891,5.766400087,7.641921806
34.884486820,5.768961824,7.663692280
34.906426749,5.771534357,7.685492129
34.928366677,5.774116037,7.707321605
34.950306606,5.776705214,7.729180965
34.972246535,5.779300232,7.751070462
34.994186464,5.781899449,7.772990356
35.016126393,5.784501534,7.794940881
35.038066322,5.787105426,7.816922261
35.060006250,5.789710065,7.838934716
35.081946179,5.792314391,7.860978468
35.103886108,5.794917337,7.883053743
35.125826037,5.797519161,7.905182873
35.147765966,5.800119827,7.927388341
35.169705894,5.802717811,7.949670600
35.191645823,5.805311564,7.972030109
35.213585752,5.807899515,7.994467335
35.235525681,5.810480085,8.016982750
35.257465610,5.813052175,8.039576807
35.279405539,5.815615248,8.062249936
35.301345467,5.818168773,8.085002582
35.323285396,5.820712196,8.107835204
35.345225325,5.823244938,8.130748283
35.367165254,5.825766495,8.153742312
35.389105183,5.828277151,8.176823471
35.411045111,5.830778047,8.200026487
35.432985040,5.833268083,8.223357770
35.454924969,5.835745776,8.246818092
35.476864898,5.838209578,8.270408279
35.498804827,5.840657874,8.294129208
35.520744755,5.843088979,8.317981817
35.542684684,5.845501141,8.341967099
35.564624613,5.847892540,8.366086111
35.586564542,5.850261284,8.390339971
35.608504471,5.852605321,8.414729865
35.630444400,5.854921792,8.439257059
35.652384328,5.857207420,8.463922882
35.674324257,5.859458985,8.488764589
35.696264186,5.861671251,8.513819624
35.718204115,5.863837704,8.539089699
35.740144044,5.865950998,8.564576618
35.762083972,5.868002233,8.590282256
35.784023901,5.869982144,8.616208521
35.805963830,5.871881265,8.642357341
35.827903759,5.873689932,8.668730652
35.849843688,5.875398145,8.695330378
35.871783617,5.876994190,8.722158366
35.893723545,5.878465171,8.749216340
35.915663474,5.879797971,8.776505893
35.937603403,5.880978430,8.804043099
35.959543332,5.881985812,8.831917192
35.981483261,5.882799254,8.860144241
36.003423189,5.883396446,8.888725392
36.025363118,5.883754283,8.917661460
36.047303047,5.883849137,8.946952877
36.069242976,5.883656864,8.976599606
36.091182905,5.883152772,9.006601058
36.113122834,5.882310926,9.036955912
36.135062762,5.881104278,9.067662006
36.157002691,5.879505320,9.098716291
36.178942620,5.877486144,9.130114734
36.200882549,5.875018485,9.161852219
36.222822478,5.872067204,9.193956627
36.244762406,5.868593302,9.226455766
36.266702335,5.864561880,9.259342681
36.288642264,5.859937252,9.292609143
36.310582193,5.854682992,9.326245464
36.332522122,5.848762009,9.360240317
36.354462051,5.842136969,9.394580635
36.376401979,5.834770448,9.429251451
36.398341908,5.826624670,9.464235622
36.420281837,5.817661635,9.499513621
36.442221766,5.807843299,9.535063345
36.464161695,5.797131977,9.570859999
36.486101623,5.785504537,9.606842752
36.508041552,5.773011422,9.642785657
36.529981481,5.759649451,9.678636781
36.551921410,5.745403113,9.714376997
36.573861339,5.730256882,9.749985821
36.595801268,5.714196165,9.785441761
36.617741196,5.697207837,9.820722577
36.639681125,5.679279063,9.855804684
36.661621054,5.660397298,9.890663021
36.683560983,5.640550412,9.925270996
36.705500912,5.619727033,9.959600555
36.727440840,5.597918114,9.993623100
36.749380769,5.575116130,10.027309041
36.771320698,5.551453374,10.060439947
36.793260627,5.527084956,10.092813805
36.815200556,5.502037522,10.124425344
36.837140485,5.476337529,10.155270845
36.859080413,5.450011959,10.185348780
36.881020342,5.423086892,10.214658683
36.902960271,5.395587312,10.243200878
36.924900200,5.367537115,10.270976368
36.946840129,5.338959214,10.297986815
36.968780057,5.309876459,10.324235420
36.990719986,5.280311210,10.349726543
37.012659915,5.250284689,10.374464977
37.034599844,5.219834537,10.398441312
37.056539773,5.189089894,10.421577194
37.078479702,5.158098468,10.443873338
37.100419630,5.126889687,10.465347058
37.122359559,5.095491302,10.486016735
37.144299488,5.063929335,10.505901556
37.166239417,5.032228123,10.525021371
37.188179346,5.000410360,10.543396542
37.210119274,4.968497000,10.561047566
37.232059203,4.936507363,10.577994983
37.253999132,4.904459348,10.594259503
37.275939061,4.872369506,10.609861925
37.297878990,4.840253107,10.624823056
37.319818919,4.808123339,10.639163665
37.341758847,4.775993214,10.652902282
37.363698776,4.743876052,10.666056482
37.385638705,4.711784181,10.678643995
37.407578634,4.679728983,10.690682648
37.429518563,4.647720913,10.702190262
37.451458491,4.615769051,10.713183368
37.473398420,4.583881156,10.723676913
37.495338349,4.552064334,10.733685613
37.517278278,4.520325109,10.743224002
37.539218207,4.488669461,10.752306413
37.561158136,4.457102756,10.760946623
37.583098064,4.425631039,10.769155789
37.605037993,4.394268803,10.776941819
37.626977922,4.363022393,10.784315385
37.648917851,4.331896145,10.791287573
37.670857780,4.300894061,10.797869316
37.692797708,4.270019663,10.804070705
37.714737637,4.239275977,10.809900582
37.736677566,4.208665828,10.815367502
37.758617495,4.178191877,10.820479815
37.780557424,4.147856649,10.825245664
37.802497353,4.117662537,10.829672950
37.824437281,4.087611792,10.833769124
37.846377210,4.057706564,10.837541306
37.868317139,4.027891299,10.841004547
37.890257068,3.998110136,10.844169239
37.912196997,3.968364775,10.847035313
37.934136925,3.938657011,10.849602964
37.956076854,3.908988761,10.851872984
37.978016783,3.879361973,10.853846208
37.999956712,3.849778617,10.855523433
38.021896641,3.820240690,10.856905415
38.043836570,3.790750217,10.857992971
38.065776498,3.761309321,10.858788000
38.087716427,3.731920138,10.859293092
38.109656356,3.702584768,10.859510815
38.131596285,3.673300245,10.859443847
38.153536214,3.644038511,10.859094693
38.175476142,3.614796665,10.858464299
38.197416071,3.585576822,10.857554763
38.219356000,3.556381033,10.856368422
38.241295929,3.527211273,10.854907598
38.263235858,3.498069448,10.853174596
38.285175786,3.468957390,10.851171751
38.307115715,3.439876822,10.848902203
38.329055644,3.410829332,10.846369788
38.350995573,3.381816376,10.843578337
38.372935502,3.352839282,10.840531653
38.394875431,3.323899252,10.837233506
38.416815359,3.294965532,10.833684589
38.438755288,3.266007614,10.829883519
38.460695217,3.237026904,10.825830894
38.482635146,3.208024716,10.821527250
38.504575075,3.179002273,10.816973066
38.526515003,3.149960705,10.812168743
38.548454932,3.120901094,10.807114306
38.570394861,3.091824502,10.801809349
38.592334790,3.062731929,10.796253382
38.614274719,3.033624311,10.790445843
38.636214648,3.004502521,10.784386100
38.658154576,2.975367414,10.778073235
38.680094505,2.946206721,10.771502193
38.702034434,2.916942216,10.764650551
38.723974363,2.887563221,10.757506384
38.745914292,2.858072561,10.750060168
38.767854220,2.828473198,10.742302150
38.789794149,2.798768488,10.734221482
38.811734078,2.768962400,10.725805762
38.833674007,2.739059248,10.717042299
38.855613936,2.709063695,10.707918256
38.877553865,2.678980778,10.698420656
38.899493793,2.648816001,10.688536231
38.921433722,2.618575808,10.678250225
38.943373651,2.588267435,10.667547177
38.965313580,2.557873017,10.656401418
38.987253509,2.527375288,10.644784362
39.009193437,2.496783392,10.632675926
39.031133366,2.466107459,10.620055287
39.053073295,2.435358933,10.606900451
39.075013224,2.404550336,10.593189134
39.096953153,2.373695297,10.578898950
39.118893082,2.342808635,10.564007476
39.140833010,2.311906445,10.548492319
39.162772939,2.281006320,10.532330948
39.184712868,2.250127386,10.515500918
39.206652797,2.219290284,10.497980166
39.228592726,2.188534863,10.479758368
39.250532654,2.157986709,10.460885580
39.272472583,2.127678163,10.441361709
39.294412512,2.097624389,10.421176081
39.316352441,2.067841599,10.400318131
39.338292370,2.038347103,10.378777442
39.360232299,2.009159348,10.356543816
39.382172227,1.980297936,10.333607377
39.404112156,1.951783389,10.309958960
39.426052085,1.923637180,10.285590140
39.447992014,1.895881977,10.260493052
39.469931943,1.868541665,10.234660488
39.491871871,1.841641356,10.208086013
39.513811800,1.815333747,10.180901404
39.535751729,1.789755274,10.153254794
39.557691658,1.764907327,10.125164440
39.579631587,1.740791040,10.096647962
39.601571516,1.717407355,10.067722369
39.623511444,1.694757082,10.038404081
39.645451373,1.672840681,10.008709160
39.667391302,1.651658254,9.978653337
39.689331231,1.631209890,9.948251808
39.711271160,1.611495723,9.917519245
39.733211088,1.592515981,9.886469836
39.755151017,1.574270911,9.855117386
39.777090946,1.556776676,9.823504569
39.799030875,1.540124586,9.791823678
39.820970804,1.524313318,9.760129458
39.842910733,1.509323843,9.728446604
39.864850661,1.495136695,9.696798157
39.886790590,1.481731500,9.665205853
39.908730519,1.469086740,9.633690322
39.930670448,1.457180737,9.602270710
39.952610377,1.445991846,9.570964746
39.974550305,1.435498548,9.539788837
39.996490234,1.425679341,9.508758245
40.018430163,1.416511467,9.477887650
40.040370092,1.407971733,9.447190877
40.062310021,1.400033332,9.416668362
40.084249950,1.392671118,9.386320183
40.106189878,1.385864607,9.356157994
40.128129807,1.379592553,9.326192607
40.150069736,1.373832148,9.296434258
40.172009665,1.368560481,9.266892195
40.193949594,1.363754794,9.237574690
40.215889522,1.359392529,9.208489113
40.237829451,1.355451274,9.179642028
40.259769380,1.351907813,9.151039478
40.281709309,1.348738523,9.122686929
40.303649238,1.345920076,9.094589170
40.325589167,1.343425606,9.066730287
40.347529095,1.341212677,9.038993341
40.369469024,1.339263551,9.011361423
40.391408953,1.337564425,8.983837412
40.413348882,1.336101458,8.956423840
40.435288811,1.334860835,8.929122900
40.457228739,1.333828777,8.901936461
40.479168668,1.332991574,8.874866081
40.501108597,1.332335990,8.847912975
40.523048526,1.331849211,8.821078049
40.544988455,1.331518500,8.794361974
40.566928384,1.331331190,8.767765203
40.588868312,1.331274685,8.741287986
40.610808241,1.331341052,8.714978040
40.632748170,1.331520155,8.688882073
40.654688099,1.331796310,8.662998562
40.676628028,1.332154046,8.637325855
40.698567956,1.332578113,8.611862209
40.720507885,1.333053502,8.586605815
40.742447814,1.333566293,8.561554770
40.764387743,1.334103782,8.536707117
40.786327672,1.334653534,8.512060947
40.808267601,1.335203318,8.487614425
40.830207529,1.335741105,8.463365810
40.852147458,1.336255319,8.439313463
40.874087387,1.336735486,8.415443217
40.896027316,1.337170767,8.391678089
40.917967245,1.337555578,8.368004205
40.939907173,1.337885089,8.344420349
40.961847102,1.338154529,8.320925371
40.983787031,1.338360107,8.297518158
41.005726960,1.338499526,8.274197627
41.027666889,1.338570655,8.250962785
41.049606818,1.338571403,8.227812734
41.071546746,1.338499715,8.204746668
41.093486675,1.338353784,8.181763867
41.115426604,1.338133515,8.158863668
41.137366533,1.337839647,8.136045488
41.159306462,1.337472752,8.113287971
41.181246390,1.337034500,8.090569795
41.203186319,1.336527322,8.067890550
41.225126248,1.335954290,8.045249867
41.247066177,1.335319815,8.022647407
41.269006106,1.334628482,8.000082886
41.290946034,1.333884885,7.977556070
41.312885963,1.333093625,7.955066778
41.334825892,1.332259343,7.932614873
41.356765821,1.331387059,7.910200255
41.378705750,1.330482038,7.887822864
41.400645679,1.329549559,7.865482676
41.422585607,1.328594910,7.843180520
41.444525536,1.327623315,7.820921361
41.466465465,1.326639548,7.798706084
41.488405394,1.325647508,7.776534783
41.510345323,1.324650946,7.754407568
41.532285251,1.323653623,7.732324562
41.554225180,1.322659311,7.710285897
41.576165109,1.321671707,7.688291709
41.598105038,1.320693035,7.666342150
41.620044967,1.319724250,7.644437380
41.641984896,1.318766271,7.622577553
41.663924824,1.317820029,7.600762819
41.685864753,1.316886462,7.578993320
41.707804682,1.315966015,7.557249984
41.729744611,1.315057813,7.535513658
41.751684540,1.314160819,7.513784363
41.773624468,1.313273995,7.492062116
41.795564397,1.312396307,7.470346937
41.817504326,1.311526683,7.448638844
41.839444255,1.310663027,7.426937867
41.861384184,1.309802052,7.405244054
41.883324113,1.308940409,7.383557455
41.905264041,1.308074744,7.361878125
41.927203970,1.307201709,7.340206124
41.949143899,1.306317883,7.318541516
41.971083828,1.305419448,7.296881623
41.993023757,1.304502610,7.275209974
42.014963685,1.303564100,7.253523832
42.036903614,1.302600702,7.231823215
42.058843543,1.301609209,7.210108147
42.080783472,1.300586834,7.188378644
42.102723401,1.299531446,7.166634715
42.124663330,1.298440969,7.144876366
42.146603258,1.297313329,7.123103601
42.168543187,1.296146453,7.101316426
42.190483116,1.294938440,7.079514837
42.212423045,1.293688761,7.057698806
42.234362974,1.292397543,7.035868290
42.256302902,1.291064893,7.014019461
42.278242831,1.289691085,6.992148460
42.300182760,1.288276505,6.970255185
42.322122689,1.286822243,6.948339511
42.344062618,1.285330869,6.926401283
42.366002547,1.283805140,6.904440334
42.387942475,1.282247817,6.882456491
42.409882404,1.280661661,6.860449572
42.431822333,1.279049524,6.838419392
42.453762262,1.277415265,6.816365742
42.475702191,1.275763395,6.794288400
42.497642119,1.274098438,6.772187143
42.519582048,1.272424938,6.750063427
42.541521977,1.270747357,6.727927141
42.563461906,1.269069961,6.705779832
42.585401835,1.267397398,6.683621371
42.607341764,1.265734391,6.661451634
42.629281692,1.264085666,6.639270501
42.651221621,1.262455948,6.617077861
42.673161550,1.260849946,6.594873612
42.695101479,1.259272061,6.572657662
42.717041408,1.257726432,6.550429933
42.738981336,1.256217187,6.528190353
42.760921265,1.254748458,6.505938861
42.782861194,1.253324375,6.483675406
42.804801123,1.251948798,6.461415508
42.826741052,1.250623854,6.439174813
42.848680981,1.249351074,6.416953462
42.870620909,1.248131987,6.394751591
42.892560838,1.246968127,6.372569335
42.914500767,1.245861000,6.350406820
42.936440696,1.244811232,6.328264176
42.958380625,1.243818438,6.306141531
42.980320553,1.242882174,6.284039008
43.002260482,1.242002000,6.261956718
43.024200411,1.241177478,6.239894763
43.046140340,1.240407970,6.217853240
43.068080269,1.239691737,6.195835137
43.090020198,1.239026400,6.173857933
43.111960126,1.238409141,6.151924647
43.133900055,1.237837116,6.130035390
43.155839984,1.237307484,6.108190251
43.177779913,1.236817080,6.086389309
43.199719842,1.236362238,6.064632631
43.221659770,1.235939253,6.042920271
43.243599699,1.235544429,6.021252270
43.265539628,1.235174081,5.999628661
43.287479557,1.234824529,5.978049467
43.309419486,1.234492111,5.956514704
43.331359415,1.234173174,5.935024381
43.353299343,1.233864072,5.913573826
43.375239272,1.233561349,5.892158379
43.397179201,1.233261644,5.870778070
43.419119130,1.232961764,5.849432925
43.441059059,1.232658854,5.828122972
43.462998987,1.232350104,5.806848236
43.484938916,1.232032713,5.785608745
43.506878845,1.231703882,5.764404531
43.528818774,1.231360840,5.743235630
43.550758703,1.231001064,5.722102078
43.572698632,1.230622193,5.701003910
43.594638560,1.230221874,5.679941168
43.616578489,1.229797795,5.658915834
43.638518418,1.229347663,5.637939606
43.660458347,1.228868730,5.617014544
43.682398276,1.228358067,5.596140784
43.704338204,1.227812727,5.575318474
43.726278133,1.227229779,5.554547767
43.748218062,1.226606300,5.533828833
43.770157991,1.225939351,5.513161850
43.792097920,1.225225510,5.492547028
43.814037849,1.224460936,5.471984613
43.835977777,1.223641788,5.451474869
43.857917706,1.222764235,5.431018088
43.879857635,1.221824461,5.410614585
43.901797564,1.220819431,5.390292500
43.923737493,1.219744358,5.370080281
43.945677421,1.218592836,5.349978770
43.967617350,1.217358515,5.329988866
43.989557279,1.216035098,5.310111534
44.011497208,1.214616326,5.290347807
44.033437137,1.213095541,5.270698818
44.055377065,1.211465611,5.251165818
44.077316994,1.209719435,5.231750153
44.099256923,1.207849973,5.212453267
44.121196852,1.205850248,5.193276706
44.143136781,1.203713339,5.174222125
44.165076710,1.201431957,5.155286365
44.187016638,1.198997183,5.136441890
44.208956567,1.196402571,5.117686211
44.230896496,1.193642150,5.099021910
44.252836425,1.190710000,5.080451691
44.274776354,1.187600724,5.061978335
44.296716282,1.184309699,5.043604661
44.318656211,1.180832418,5.025333591
44.340596140,1.177164430,5.007168157
44.362536069,1.173301341,4.989111503
44.384475998,1.169239016,4.971166862
44.406415927,1.164974963,4.953337361
44.428355855,1.160507501,4.935626099
44.450295784,1.155833123,4.918022436
44.472235713,1.150948640,4.900515744
44.494175642,1.145852937,4.883109224
44.516115571,1.140545944,4.865805962
44.538055499,1.135029721,4.848608715
44.559995428,1.129306626,4.831520172
44.581935357,1.123379058,4.814542991
44.603875286,1.117249450,4.797679798
44.625815215,1.110920443,4.780933151
44.647755144,1.104396692,4.764305172
44.669695072,1.097684154,4.747797631
44.691635001,1.090788826,4.731412171
44.713574930,1.083724758,4.715188141
44.735514859,1.076545617,4.699356661
44.757454788,1.069264945,4.683963558
44.779394716,1.061890609,4.669016502
44.801334645,1.054431439,4.654522769
44.823274574,1.046896892,4.640489206
44.845214503,1.039297043,4.626922127
44.867154432,1.031642604,4.613827189
44.889094361,1.023945564,4.601209090
44.911034289,1.016219046,4.589071438
44.932974218,1.008476673,4.577416776
44.954914147,1.000732484,4.566246458
44.976854076,0.993000869,4.555560514
44.998794005,0.985309705,4.545396828
45.020733933,0.977690468,4.535800119
45.042673862,0.970163837,4.526778503
45.064613791,0.962751327,4.518338455
45.086553720,0.955475202,4.510484580
45.108493649,0.948358338,4.503219390
45.130433578,0.941423368,4.496543375
45.152373506,0.934692423,4.490454875
45.174313435,0.928187760,4.484949514
45.196253364,0.921931590,4.480019953
45.218193293,0.915945802,4.475655655
45.240133222,0.910251385,4.471842839
45.262073150,0.904858941,4.468551352
45.284013079,0.899742276,4.465689555
45.305953008,0.894920734,4.463247376
45.327892937,0.890422263,4.461226871
45.349832866,0.886274885,4.459627176
45.371772795,0.882505581,4.458444914
45.393712723,0.879139586,4.457674436
45.415652652,0.876201403,4.457306773
45.437592581,0.873714571,4.457329361
45.459532510,0.871701248,4.457725854
45.481472439,0.870181596,4.458476116
45.503412367,0.869172271,4.459557120
45.525352296,0.868686603,4.460942437
45.547292225,0.868501285,4.462380552
45.569232154,0.868386302,4.463644629
45.591172083,0.868343549,4.464742383
45.613112012,0.868375788,4.465681909
45.635051940,0.868486210,4.466472093
45.656991869,0.868679102,4.467121660
45.678931798,0.868959844,4.467638907
45.700871727,0.869334788,4.468031566
45.722811656,0.869811093,4.468306759
45.744751584,0.870396159,4.468471642
45.766691513,0.871097755,4.468533072
45.788631442,0.871924217,4.468497004
45.810571371,0.872788847,4.468322268
45.832511300,0.873110189,4.467745650
45.854451229,0.872760374,4.466750925
45.876391157,0.871711751,4.465372101
45.898331086,0.869943526,4.463644662
45.920271015,0.867441352,4.461604645
45.942210944,0.864196787,4.459287998
45.964150873,0.860206706,4.456730097
45.986090801,0.855472512,4.453966120
46.008030730,0.849999670,4.451030618
46.029970659,0.843797393,4.447956555
46.051910588,0.836878113,4.444775094
46.073850517,0.829256982,4.441515472
46.095790446,0.821031146,4.438221181
46.117730374,0.812281690,4.434929528
46.139670303,0.803003226,4.431658796
46.161610232,0.793192606,4.428426913
46.183550161,0.782848727,4.425251315
46.205490090,0.771972322,4.422148851
46.227430018,0.760565700,4.419136208
46.249369947,0.748632574,4.416229925
46.271309876,0.736177942,4.413445757
46.293249805,0.723207902,4.410798602
46.315189734,0.709729467,4.408302468
46.337129663,0.695750380,4.405970483
46.359069591,0.681301556,4.403816176
46.381009520,0.666524953,4.401858284
46.402949449,0.651446138,4.400108791
46.424889378,0.636068247,4.398578139
46.446829307,0.620394805,4.397276443
46.468769235,0.604429663,4.396212975
46.490709164,0.588176919,4.395395869
46.512649093,0.571640827,4.394832868
46.534589022,0.554825745,4.394531394
46.556528951,0.537736075,4.394498551
46.578468880,0.520376205,4.394740887
46.600408808,0.502750413,4.395262692
46.622348737,0.484862794,4.396067032
46.644288666,0.466839164,4.397153670
46.666228595,0.448804793,4.398524193
46.688168524,0.430762860,4.400184153
46.710108452,0.412716556,4.402137698
46.732048381,0.394668974,4.404386071
46.753988310,0.376623186,4.406930125
46.775928239,0.358582250,4.409770688
46.797868168,0.340549219,4.412908565
46.819808096,0.322527112,4.416344265
46.841748025,0.304518704,4.420075140
46.863687954,0.286526542,4.424096501
46.885627883,0.268553065,4.428403611
46.907567812,0.250618474,4.432990252
46.929507741,0.232832975,4.437843459
46.951447669,0.215218534,4.442957260
46.973387598,0.197779015,4.448323626
46.995327527,0.180518171,4.453933807
47.017267456,0.163439687,4.459778962
47.039207385,0.146547156,4.465850153
47.061147313,0.129844049,4.472138230
47.083087242,0.113333451,4.478631846
47.105027171,0.097018016,4.485317750
47.126967100,0.080900142,4.492182551
47.148907029,0.064981950,4.499212784
47.170846958,0.049265261,4.506394914
47.192786886,0.033899427,4.513693367
47.214726815,0.019038036,4.521071418
47.236666744,0.004688641,4.528513214
47.258606673,-0.009141805,4.536002184
47.280546602,-0.022447086,4.543521052
47.302486530,-0.035221870,4.551051861
47.324426459,-0.047461788,4.558576334
47.346366388,-0.059163561,4.566075959
47.368306317,-0.070325226,4.573531657
47.390246246,-0.080946295,4.580923822
47.412186175,-0.091027915,4.588232387
47.434126103,-0.100572942,4.595437282
47.456066032,-0.109543185,4.602508990
47.478005961,-0.117682439,4.609358168
47.499945890,-0.124936969,4.615944089
47.521885819,-0.131297276,4.622234696
47.543825747,-0.136757027,4.628195908
47.565765676,-0.141313020,4.633793495
47.587705605,-0.144965286,4.638994209
47.609645534,-0.147718371,4.643763615
47.631585463,-0.149581994,4.648066242
47.653525392,-0.150571632,4.651866060
47.675465320,-0.150708931,4.655127416
47.697405249,-0.150020998,4.657818207
47.719345178,-0.148541331,4.659909028
47.741285107,-0.146490016,4.661466711
47.763225036,-0.144055021,4.662554101
47.785164964,-0.141229943,4.663136535
47.807104893,-0.138011827,4.663179602
47.829044822,-0.134400688,4.662650484
47.850984751,-0.130400888,4.661516389
47.872924680,-0.126021662,4.659744717
47.894864609,-0.121277484,4.657303598
47.916804537,-0.116188330,4.654162590
47.938744466,-0.110779236,4.650294228
47.960684395,-0.105080695,4.645674400
47.982624324,-0.099129271,4.640282592
48.004564253,-0.093068178,4.634206077
48.026504181,-0.087521939,4.628067321
48.048444110,-0.082571091,4.621993886
48.070384039,-0.078190141,4.616007059
48.092323968,-0.074351678,4.610123415
48.114263897,-0.071026962,4.604354958
48.136203826,-0.068186448,4.598709325
48.158143754,-0.065800274,4.593189983
48.180083683,-0.063839106,4.587796217
48.202023612,-0.062274470,4.582523466
48.223963541,-0.061078713,4.577363838
48.245903470,-0.060225269,4.572306372
48.267843398,-0.059688894,4.567337284
48.289783327,-0.059627878,4.562842729
48.311723256,-0.060187932,4.559251497
48.333663185,-0.061324071,4.556604177
48.355603114,-0.062989684,4.554931766
48.377543043,-0.065137665,4.554256394
48.399482971,-0.067721362,4.554592119
48.421422900,-0.070695560,4.555945718
48.443362829,-0.074017135,4.558317555
48.465302758,-0.077645310,4.561702511
48.487242687,-0.081541986,4.566090795
48.509182615,-0.085671987,4.571468719
48.531122544,-0.090003108,4.577819432
48.553062473,-0.094494771,4.585067135
48.575002402,-0.099059367,4.592861936
48.596942331,-0.103673740,4.601151073
48.618882260,-0.108326593,4.609937841
48.640822188,-0.113006940,4.619224017
48.662762117,-0.117703477,4.629010062
48.684702046,-0.122404251,4.639295243
48.706641975,-0.127097731,4.650077579
48.728581904,-0.131772949,4.661353948
48.750521832,-0.136419542,4.673120206
48.772461761,-0.141027584,4.685371313
48.794401690,-0.145586272,4.698101515
48.816341619,-0.150084733,4.711304343
48.838281548,-0.154509108,4.724904657
48.860221477,-0.158846493,4.738830561
48.882161405,-0.163088147,4.753079519
48.904101334,-0.167224995,4.767648487
48.926041263,-0.171246965,4.782533954
48.947981192,-0.175144118,4.797731933
48.969921121,-0.178906817,4.813238012
48.991861049,-0.182525728,4.829047404
49.013800978,-0.185991781,4.845154996
49.035740907,-0.189295719,4.861555389
49.057680836,-0.192428269,4.878242933
49.079620765,-0.195380449,4.895211779
49.101560694,-0.198144217,4.912435206
49.123500622,-0.200714438,4.929784008
49.145440551,-0.203082174,4.947234302
49.167380480,-0.205238373,4.964782906
49.189320409,-0.207174135,4.982426481
49.211260338,-0.208880622,5.000161543
49.233200266,-0.210349058,5.017984467
49.255140195,-0.211570799,5.035891508
49.277080124,-0.212538542,5.053878900
49.299020053,-0.213246149,5.071942879
49.320959982,-0.213687574,5.090079629
49.342899911,-0.213856826,5.108285288
49.364839839,-0.213747968,5.126555955
49.386779768,-0.213359708,5.144842702
49.408719697,-0.212692584,5.163097085
49.430659626,-0.211743462,5.181315852
49.452599555,-0.210509241,5.199495678
49.474539483,-0.208986849,5.217633172
49.496479412,-0.207173316,5.235724876
49.518419341,-0.205067754,5.253767514
49.540359270,-0.202671678,5.271758073
49.562299199,-0.199986756,5.289693567
49.584239128,-0.197014685,5.307571015
49.606179056,-0.193757185,5.325387448
49.628118985,-0.190216547,5.343139983
49.650058914,-0.186399960,5.360813500
49.671998843,-0.182324494,5.378329140
49.693938772,-0.177997482,5.395671016
49.715878700,-0.173424467,5.412835911
49.737818629,-0.168611104,5.429820614
49.759758558,-0.163564533,5.446622181
49.781698487,-0.158294146,5.463238117
49.803638416,-0.152809592,5.479666084
49.825578344,-0.147120597,5.495903892
49.847518273,-0.141236957,5.511949511
49.869458202,-0.135168690,5.527801130
49.891398131,-0.128927129,5.543457399
49.913338060,-0.122524253,5.558917352
49.935277989,-0.115977021,5.574157121
49.957217917,-0.109302571,5.589151790
49.979157846,-0.102513268,5.603899272
50.001097775,-0.095621475,5.618397796
50.023037704,-0.088639441,5.632645910
50.044977633,-0.081579472,5.646642554
50.066917561,-0.074453945,5.660387098
50.088857490,-0.067275295,5.673879374
50.110797419,-0.060055872,5.687119677
50.132737348,-0.052806544,5.700108389
50.154677277,-0.045537232,5.712846114
50.176617206,-0.038257856,5.725333959
50.198557134,-0.030976642,5.737578964
50.220497063,-0.023693557,5.749614881
50.242436992,-0.016416375,5.761447417
50.264376921,-0.009151873,5.773076311
50.286316850,-0.001906347,5.784501507
50.308256778,0.005313918,5.795723315
50.330196707,0.012502660,5.806742432
50.352136636,0.019653778,5.817559909
