side,index,s_m,x_m,y_m,width_from_center_m
right,411,11.614729417,3.406706589,-3.312035409,0.600000000
right,412,11.637831338,3.428945212,-3.331790242,0.600000000
right,413,11.661124512,3.451461797,-3.351353833,0.600000000
right,414,11.684609930,3.474253701,-3.370728543,0.600000000
right,415,11.708288498,3.497318402,-3.389916680,0.600000000
right,416,11.732161045,3.520653490,-3.408920494,0.600000000
right,417,11.756228319,3.544256662,-3.427742172,0.600000000
right,418,11.780490993,3.568125712,-3.446383842,0.600000000
right,419,11.804949665,3.592258522,-3.464847563,0.600000000
right,420,11.829604859,3.616653057,-3.483135328,0.600000000
right,421,11.854457028,3.641307355,-3.501249061,0.600000000
right,422,11.879506553,3.666219524,-3.519190616,0.600000000
right,423,11.904753751,3.691387733,-3.536961779,0.600000000
right,424,11.930198868,3.716810205,-3.554564263,0.600000000
right,425,11.955842087,3.742485216,-3.571999714,0.600000000
right,426,11.981683526,3.768411082,-3.589269706,0.600000000
right,427,12.007723240,3.794586163,-3.606375744,0.600000000
right,428,12.033961226,3.821008851,-3.623319266,0.600000000
right,429,12.060397418,3.847677568,-3.640101642,0.600000000
right,430,12.087031693,3.874590762,-3.656724176,0.600000000
right,431,12.113863873,3.901746904,-3.673188106,0.600000000
right,432,12.140893720,3.929144483,-3.689494608,0.600000000
right,433,12.168120946,3.956782002,-3.705644794,0.600000000
right,434,12.195545207,3.984657976,-3.721639716,0.600000000
right,435,12.223166108,4.012770928,-3.737480367,0.600000000
right,436,12.250983203,4.041119389,-3.753167681,0.600000000
right,437,12.278995997,4.069701891,-3.768702539,0.600000000
right,438,12.307203944,4.098516967,-3.784085764,0.600000000
right,439,12.335606452,4.127563150,-3.799318129,0.600000000
right,440,12.364202884,4.156838970,-3.814400354,0.600000000
right,441,12.392992555,4.186342951,-3.829333111,0.600000000
right,442,12.421974735,4.216073609,-3.844117024,0.600000000
right,443,12.451148653,4.246029453,-3.858752672,0.600000000
right,444,12.480513494,4.276208982,-3.873240587,0.600000000
right,445,12.510068399,4.306610684,-3.887581261,0.600000000
right,446,12.539812473,4.337233033,-3.901775144,0.600000000
right,447,12.569744775,4.368074490,-3.915822646,0.600000000
right,448,12.599864331,4.399133504,-3.929724139,0.600000000
right,449,12.630170123,4.430408505,-3.943479959,0.600000000
right,450,12.660661099,4.461897908,-3.957090407,0.600000000
right,451,12.691336168,4.493600112,-3.970555752,0.600000000
right,452,12.722194206,4.525513496,-3.983876227,0.600000000
right,453,12.753234050,4.557636424,-3.997052038,0.600000000
right,454,12.784454504,4.589967239,-4.010083360,0.600000000
right,455,12.815854338,4.622504264,-4.022970341,0.600000000
right,456,12.847432291,4.655245805,-4.035713101,0.600000000
right,457,12.879187064,4.688190147,-4.048311735,0.600000000
right,458,12.911117333,4.721335553,-4.060766314,0.600000000
right,459,12.943221736,4.754680269,-4.073076886,0.600000000
right,460,12.975498886,4.788222516,-4.085243477,0.600000000
right,461,13.007947362,4.821960499,-4.097266092,0.600000000
right,462,13.040565715,4.855892398,-4.109144716,0.600000000
right,463,13.073352469,4.890016374,-4.120879315,0.600000000
right,464,13.106306117,4.924330567,-4.132469837,0.600000000
right,465,13.139425126,4.958833096,-4.143916216,0.600000000
right,466,13.172707934,4.993522056,-4.155218366,0.600000000
right,467,13.206152955,5.028395526,-4.166376190,0.600000000
right,468,13.239758575,5.063451560,-4.177389573,0.600000000
right,469,13.273523155,5.098688192,-4.188258390,0.600000000
right,470,13.307445031,5.134103437,-4.198982503,0.600000000
right,471,13.341522514,5.169695286,-4.209561761,0.600000000
right,472,13.375753893,5.205461714,-4.219996004,0.600000000
right,473,13.410137430,5.241400670,-4.230285060,0.600000000
right,474,13.444671366,5.277510088,-4.240428748,0.600000000
right,475,13.479353921,5.313787878,-4.250426881,0.600000000
right,476,13.514183288,5.350231933,-4.260279261,0.600000000
right,477,13.549157643,5.386840125,-4.269985683,0.600000000
right,478,13.584275139,5.423610306,-4.279545936,0.600000000
right,479,13.619533908,5.460540309,-4.288959804,0.600000000
right,480,13.654932061,5.497627949,-4.298227062,0.600000000
right,481,13.690467690,5.534871022,-4.307347483,0.600000000
right,482,13.726138867,5.572267305,-4.316320835,0.600000000
right,483,13.761943645,5.609814557,-4.325146880,0.600000000
right,484,13.797880059,5.647510519,-4.333825380,0.600000000
right,485,13.833946124,5.685352913,-4.342356092,0.600000000
right,486,13.870139837,5.723339446,-4.350738769,0.600000000
right,487,13.906459180,5.761467806,-4.358973165,0.600000000
right,488,13.942902116,5.799735666,-4.367059029,0.600000000
right,489,13.979466590,5.838140679,-4.374996113,0.600000000
right,490,14.016150533,5.876680485,-4.382784164,0.600000000
right,491,14.052951858,5.915352707,-4.390422931,0.600000000
right,492,14.089868464,5.954154952,-4.397912163,0.600000000
right,493,14.126898233,5.993084811,-4.405251607,0.600000000
right,494,14.164039034,6.032139861,-4.412441012,0.600000000
right,495,14.201288719,6.071317664,-4.419480130,0.600000000
right,496,14.238645128,6.110615766,-4.426368711,0.600000000
right,497,14.276106085,6.150031702,-4.433106508,0.600000000
right,498,14.313669403,6.189562989,-4.439693276,0.600000000
right,499,14.351332879,6.229207134,-4.446128772,0.600000000
right,500,14.389094299,6.268961629,-4.452412756,0.600000000
right,501,14.426951436,6.308823952,-4.458544989,0.600000000
right,502,14.464902050,6.348791571,-4.464525236,0.600000000
right,503,14.502943891,6.388861940,-4.470353266,0.600000000
right,504,14.541074696,6.429032501,-4.476028851,0.600000000
right,505,14.579292191,6.469300686,-4.481551766,0.600000000
right,506,14.617594091,6.509663911,-4.486921789,0.600000000
right,507,14.655978101,6.550119588,-4.492138705,0.600000000
right,508,14.694441915,6.590665111,-4.497202301,0.600000000
right,509,14.732983219,6.631297869,-4.502112369,0.600000000
right,510,14.771599686,6.672015238,-4.506868706,0.600000000
right,511,14.810288983,6.712814584,-4.511471112,0.600000000
