index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
185,5.516462223,7.720827944,-0.075253157,0.600000000,0.600000000,7.732050328,-0.675148196,7.709605560,0.524641882
186,5.556180415,7.681118162,-0.076070413,0.600000000,0.600000000,7.694587749,-0.675919202,7.667648575,0.523778376
187,5.595883786,7.641426537,-0.077036114,0.600000000,0.600000000,7.657144816,-0.676830191,7.625708257,0.522757964
188,5.635569872,7.601756091,-0.078150185,0.600000000,0.600000000,7.619724801,-0.677881063,7.583787382,0.521580692
189,5.675236209,7.562109846,-0.079412544,0.600000000,0.600000000,7.582330974,-0.679071702,7.541888719,0.520246614
190,5.714880335,7.522490821,-0.080823092,0.600000000,0.600000000,7.544966606,-0.680401977,7.500015037,0.518755792
191,5.754499793,7.482902033,-0.082381724,0.600000000,0.600000000,7.507634965,-0.681871742,7.458169102,0.517108294
192,5.794092127,7.443346498,-0.084088320,0.600000000,0.600000000,7.470339319,-0.683480835,7.416353676,0.515304196
193,5.833654884,7.403827226,-0.085942750,0.600000000,0.600000000,7.433082933,-0.685229078,7.374571519,0.513343579
194,5.873185616,7.364347228,-0.087944873,0.600000000,0.600000000,7.395869070,-0.687116278,7.332825386,0.511226533
195,5.912681877,7.324909510,-0.090094536,0.600000000,0.600000000,7.358700993,-0.689142227,7.291118027,0.508953154
196,5.952141226,7.285517076,-0.092391577,0.600000000,0.600000000,7.321581962,-0.691306699,7.249452191,0.506523546
197,5.991561227,7.246172926,-0.094835819,0.600000000,0.600000000,7.284515234,-0.693609455,7.207830618,0.503937817
198,6.030939448,7.206880055,-0.097427077,0.600000000,0.600000000,7.247504064,-0.696050239,7.166256046,0.501196085
199,6.070273462,7.167641457,-0.100165153,0.600000000,0.600000000,7.210551707,-0.698628778,7.124731207,0.498298472
200,6.109560848,7.128460119,-0.103049840,0.600000000,0.600000000,7.173661411,-0.701344786,7.083258826,0.495245107
201,6.148799190,7.089339024,-0.106080917,0.600000000,0.600000000,7.136836425,-0.704197959,7.041841623,0.492036126
202,6.187986077,7.050281153,-0.109258153,0.600000000,0.600000000,7.100079994,-0.707187977,7.000482313,0.488671672
203,6.227119105,7.011289480,-0.112581306,0.600000000,0.600000000,7.063395359,-0.710314505,6.959183601,0.485151893
204,6.266195878,6.972366974,-0.116050124,0.600000000,0.600000000,7.026785760,-0.713577191,6.917948188,0.481476943
205,6.305214005,6.933516599,-0.119664342,0.600000000,0.600000000,6.990254431,-0.716975667,6.876778767,0.477646982
206,6.344171102,6.894741313,-0.123423685,0.600000000,0.600000000,6.953804604,-0.720509548,6.835678023,0.473662178
207,6.383064794,6.856044071,-0.127327867,0.600000000,0.600000000,6.917439508,-0.724178435,6.794648633,0.469522701
208,6.421892711,6.817427818,-0.131376590,0.600000000,0.600000000,6.881162368,-0.727981910,6.753693267,0.465228729
209,6.460652494,6.778895495,-0.135569547,0.600000000,0.600000000,6.844976405,-0.731919539,6.712814584,0.460780446
210,6.499341791,6.740450037,-0.139906417,0.600000000,0.600000000,6.808884836,-0.735990872,6.672015238,0.456178039
211,6.537958258,6.702094371,-0.144386870,0.600000000,0.600000000,6.772890874,-0.740195443,6.631297869,0.451421702
212,6.576499561,6.663831419,-0.149010566,0.600000000,0.600000000,6.736997728,-0.744532766,6.590665111,0.446511635
213,6.614963376,6.625664095,-0.153777152,0.600000000,0.600000000,6.701208602,-0.749002342,6.550119588,0.441448039
214,6.653347386,6.587595304,-0.158686265,0.600000000,0.600000000,6.665526696,-0.753603653,6.509663911,0.436231123
215,6.691649286,6.549627946,-0.163737531,0.600000000,0.600000000,6.629955207,-0.758336162,6.469300686,0.430861099
216,6.729866781,6.511764913,-0.168930566,0.600000000,0.600000000,6.594497324,-0.763199317,6.429032501,0.425338184
217,6.767997585,6.474009087,-0.174264975,0.600000000,0.600000000,6.559156234,-0.768192549,6.388861940,0.419662600
218,6.806039426,6.436363344,-0.179740350,0.600000000,0.600000000,6.523935117,-0.773315269,6.348791571,0.413834569
219,6.843990041,6.398830552,-0.185356275,0.600000000,0.600000000,6.488837151,-0.778566871,6.308823952,0.407854322
220,6.881847178,6.361413567,-0.191112322,0.600000000,0.600000000,6.453865506,-0.783946733,6.268961629,0.401722089
221,6.919608598,6.324115240,-0.197008054,0.600000000,0.600000000,6.419023346,-0.789454213,6.229207134,0.395438106
222,6.957272074,6.286938411,-0.203043020,0.600000000,0.600000000,6.384313833,-0.795088649,6.189562989,0.389002609
223,6.994835391,6.249885911,-0.209216762,0.600000000,0.600000000,6.349740121,-0.800849364,6.150031702,0.382415841
224,7.032296349,6.212960563,-0.215528808,0.600000000,0.600000000,6.315305359,-0.806735661,6.110615766,0.375678044
225,7.069652758,6.176165177,-0.221978680,0.600000000,0.600000000,6.281012689,-0.812746823,6.071317664,0.368789463
226,7.106902443,6.139502556,-0.228565885,0.600000000,0.600000000,6.246865250,-0.818882115,6.032139861,0.361750346
227,7.144043243,6.102975492,-0.235289921,0.600000000,0.600000000,6.212866172,-0.825140782,5.993084811,0.354560940
228,7.181073013,6.066586766,-0.242150277,0.600000000,0.600000000,6.179018581,-0.831522051,5.954154952,0.347221496
229,7.217989618,6.030339151,-0.249146431,0.600000000,0.600000000,6.145325594,-0.838025126,5.915352707,0.339732265
230,7.254790944,5.994235406,-0.256277848,0.600000000,0.600000000,6.111790326,-0.844649194,5.876680485,0.332093498
231,7.291474887,5.958278280,-0.263543988,0.600000000,0.600000000,6.078415881,-0.851393421,5.838140679,0.324305446
232,7.328039361,5.922470512,-0.270944295,0.600000000,0.600000000,6.045205359,-0.858256952,5.799735666,0.316368363
233,7.364482296,5.886814829,-0.278478206,0.600000000,0.600000000,6.012161852,-0.865238910,5.761467806,0.308282498
