s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
13.417055393,5.411758854,-3.654932915,-0.275402875,0.144084536,0.600000000,0.600000000,5.248633188,-4.232332271,5.574884520,-3.077533558
13.498866706,5.490616554,-3.676715763,-0.263791015,0.139794057,0.600000000,0.600000000,5.334203732,-4.255969618,5.647029376,-3.097461907
13.580678020,5.569718231,-3.697595366,-0.252516868,0.135827848,0.600000000,0.600000000,5.419843351,-4.278575159,5.719593113,-3.116615572
13.662489333,5.649047053,-3.717594731,-0.241555049,0.132158020,0.600000000,0.600000000,5.505547395,-4.300181934,5.792546711,-3.135007530
13.744300646,5.728587479,-3.736735269,-0.230882324,0.128759919,0.600000000,0.600000000,5.591311599,-4.320820308,5.865863358,-3.152650229
13.826111960,5.808325126,-3.755036905,-0.220477386,0.125611044,0.600000000,0.600000000,5.677132027,-4.340518221,5.939518225,-3.169555590
13.907923273,5.888246645,-3.772518198,-0.210320646,0.122691860,0.600000000,0.600000000,5.763005029,-4.359301411,6.013488261,-3.185734986
13.989734586,5.968339614,-3.789196427,-0.200394028,0.119984963,0.600000000,0.600000000,5.848927212,-4.377193603,6.087752016,-3.201199251
14.071545900,6.048592446,-3.805087683,-0.190680821,0.117474325,0.600000000,0.600000000,5.934895407,-4.394216687,6.162289485,-3.215958680
14.153357213,6.128994304,-3.820206948,-0.181165534,0.115146201,0.600000000,0.600000000,6.020906642,-4.410390866,6.237081964,-3.230023030
14.235168527,6.209535026,-3.834568165,-0.171833774,0.112987427,0.600000000,0.600000000,6.106958126,-4.425734791,6.312111925,-3.243401540
14.316979840,6.290205062,-3.848184306,-0.162672117,0.110987538,0.600000000,0.600000000,6.193047222,-4.440265680,6.387362902,-3.256102932
14.398791153,6.370995413,-3.861067424,-0.153668024,0.109135281,0.600000000,0.600000000,6.279171435,-4.453999426,6.462819391,-3.268135424
14.480602467,6.451897573,-3.873228717,-0.144809749,0.107422618,0.600000000,0.600000000,6.365328394,-4.466950687,6.538466753,-3.279506748
14.562413780,6.532903491,-3.884678565,-0.136086252,0.105840233,0.600000000,0.600000000,6.451515844,-4.479132980,6.614291140,-3.290224151
14.644225093,6.614005520,-3.895426581,-0.127487132,0.104381861,0.600000000,0.600000000,6.537731628,-4.490558745,6.690279410,-3.300294415
14.726036407,6.695196377,-3.905481646,-0.119002567,0.103039634,0.600000000,0.600000000,6.623973686,-4.501239422,6.766419070,-3.309723870
14.807847720,6.776469116,-3.914851950,-0.110623251,0.101808759,0.600000000,0.600000000,6.710240030,-4.511185505,6.842698201,-3.318518396
14.889659033,6.857817084,-3.923545020,-0.102340336,0.100682829,0.600000000,0.600000000,6.796528755,-4.520406596,6.919105412,-3.326683445
14.971470347,6.939233899,-3.931567752,-0.094145406,0.099657739,0.600000000,0.600000000,6.882838016,-4.528911459,6.995629782,-3.334224045
15.053281660,7.020713421,-3.938926433,-0.086030384,0.098729266,0.600000000,0.600000000,6.969166029,-4.536708054,7.072260813,-3.341144811
15.135092974,7.102249724,-3.945626767,-0.077987553,0.097892837,0.600000000,0.600000000,7.055511060,-4.543803578,7.148988387,-3.347449956
15.216904287,7.183837075,-3.951673901,-0.070009492,0.097145768,0.600000000,0.600000000,7.141871426,-4.550204506,7.225802724,-3.353143297
15.298715600,7.265469911,-3.957072436,-0.062089019,0.096484982,0.600000000,0.600000000,7.228245481,-4.555916607,7.302694341,-3.358228264
15.380526914,7.347142819,-3.961826444,-0.054219195,0.095907513,0.600000000,0.600000000,7.314631618,-4.560944982,7.379654019,-3.362707907
15.462338227,7.428850515,-3.965939491,-0.046393274,0.095411639,0.600000000,0.600000000,7.401028261,-4.565294079,7.456672769,-3.366584903
15.544149540,7.510587829,-3.969414638,-0.038604677,0.094995048,0.600000000,0.600000000,7.487433861,-4.568967717,7.533741799,-3.369861560
15.625960854,7.592349683,-3.972254461,-0.030846977,0.094656294,0.600000000,0.600000000,7.573846889,-4.571969099,7.610852478,-3.372539824
15.707772167,7.674131077,-3.974461054,-0.023113846,0.094394381,0.600000000,0.600000000,7.660265838,-4.574300828,7.687996316,-3.374621279
15.789583481,7.755927074,-3.976036037,-0.015399069,0.094207572,0.600000000,0.600000000,7.746689215,-4.575964918,7.765164932,-3.376107157
15.871394794,7.837732780,-3.976980567,-0.007696491,0.094096168,0.600000000,0.600000000,7.833115538,-4.576962800,7.842350022,-3.376998332
15.953206107,7.919543334,-3.977295333,0.000000000,0.094058750,0.600000000,0.600000000,7.919543334,-4.577295333,7.919543334,-3.377295333
16.035017421,8.001353887,-3.976980567,0.007696491,0.094096168,0.600000000,0.600000000,8.005971128,-4.576962800,7.996736646,-3.376998332
