side,index,s_m,x_m,y_m,width_from_center_m
left,168,4.022733698,11.377193987,-1.361468854,0.600000000
left,169,4.046678541,11.363974438,-1.357664708,0.600000000
left,170,4.070623385,11.350692198,-1.354085590,0.600000000
left,171,4.094568228,11.337351097,-1.350732529,0.600000000
left,172,4.118513072,11.323954981,-1.347606495,0.600000000
left,173,4.142457915,11.310507715,-1.344708387,0.600000000
left,174,4.166402758,11.297013176,-1.342039042,0.600000000
left,175,4.190347602,11.283475255,-1.339599230,0.600000000
left,176,4.214292445,11.269897855,-1.337389654,0.600000000
left,177,4.238237289,11.256284894,-1.335410951,0.600000000
left,178,4.262182132,11.242640295,-1.333663692,0.600000000
left,179,4.286126976,11.228967993,-1.332148380,0.600000000
left,180,4.310071819,11.215271932,-1.330865453,0.600000000
left,181,4.334016662,11.201556060,-1.329815281,0.600000000
left,182,4.357961506,11.187824334,-1.328998166,0.600000000
left,183,4.381906349,11.174080711,-1.328414344,0.600000000
left,184,4.405851193,11.160329157,-1.328063983,0.600000000
left,185,4.429796036,11.144013317,-1.327941722,0.600000000
left,186,4.453496036,11.122873636,-1.327947185,0.600000000
left,187,4.477196036,11.099173636,-1.327947185,0.600000000
left,188,4.500896036,11.075473636,-1.327947185,0.600000000
left,189,4.524596036,11.051773636,-1.327947185,0.600000000
left,190,4.548296036,11.028073636,-1.327947185,0.600000000
left,191,4.571996036,11.004373636,-1.327947185,0.600000000
left,192,4.595696036,10.980673636,-1.327947185,0.600000000
left,193,4.619396036,10.956973636,-1.327947185,0.600000000
left,194,4.643096036,10.933273636,-1.327947185,0.600000000
left,195,4.666796036,10.909573636,-1.327947185,0.600000000
left,196,4.690496036,10.885873636,-1.327947185,0.600000000
left,197,4.714196036,10.862173636,-1.327947185,0.600000000
left,198,4.737896036,10.838473636,-1.327947185,0.600000000
left,199,4.761596036,10.814773636,-1.327947185,0.600000000
left,200,4.785296036,10.791073636,-1.327947185,0.600000000
left,201,4.808996036,10.767373636,-1.327947185,0.600000000
left,202,4.832696036,10.743673636,-1.327947185,0.600000000
left,203,4.856396036,10.719973636,-1.327947185,0.600000000
left,204,4.880096036,10.696273636,-1.327947185,0.600000000
left,205,4.903796036,10.672573636,-1.327947185,0.600000000
left,206,4.927496036,10.648873636,-1.327947185,0.600000000
left,207,4.951196036,10.625173636,-1.327947185,0.600000000
left,208,4.974896036,10.601473636,-1.327947185,0.600000000
left,209,4.998596036,10.577727586,-1.327947183,0.600000000
left,210,5.022259963,10.553741256,-1.327943437,0.600000000
left,211,5.045923904,10.529249620,-1.327916929,0.600000000
left,212,5.069587931,10.504209980,-1.327843685,0.600000000
left,213,5.093252237,10.478628064,-1.327698452,0.600000000
left,214,5.116917189,10.452511932,-1.327454866,0.600000000
left,215,5.140583381,10.425872013,-1.327085647,0.600000000
left,216,5.164251682,10.398721149,-1.326562823,0.600000000
left,217,5.187923281,10.371074630,-1.325857985,0.600000000
left,218,5.211599716,10.342950232,-1.324942568,0.600000000
left,219,5.235282906,10.314368239,-1.323788146,0.600000000
left,220,5.258975168,10.285351440,-1.322366763,0.600000000
left,221,5.282679229,10.255925112,-1.320651260,0.600000000
left,222,5.306398220,10.226116966,-1.318615630,0.600000000
left,223,5.330135670,10.195957058,-1.316235361,0.600000000
left,224,5.353895488,10.165477664,-1.313487788,0.600000000
left,225,5.377681925,10.134713110,-1.310352428,0.600000000
left,226,5.401499539,10.103699562,-1.306811294,0.600000000
left,227,5.425353145,10.072474775,-1.302849187,0.600000000
left,228,5.449247755,10.041077809,-1.298453949,0.600000000
left,229,5.473188513,10.009548703,-1.293616679,0.600000000
left,230,5.497180619,9.977928140,-1.288331890,0.600000000
left,231,5.521229256,9.946257080,-1.282597630,0.600000000
left,232,5.545339504,9.914576403,-1.276415530,0.600000000
left,233,5.569516257,9.882926543,-1.269790813,0.600000000
left,234,5.593764135,9.851347152,-1.262732237,0.600000000
left,235,5.618087400,9.819876773,-1.255251991,0.600000000
left,236,5.642489873,9.788552560,-1.247365548,0.600000000
left,237,5.666974855,9.757410035,-1.239091473,0.600000000
left,238,5.691545048,9.726482888,-1.230451202,0.600000000
left,239,5.716202492,9.695802834,-1.221468797,0.600000000
left,240,5.740948500,9.665399519,-1.212170680,0.600000000
left,241,5.765783608,9.635300479,-1.202585367,0.600000000
left,242,5.790707529,9.605531142,-1.192743186,0.600000000
left,243,5.815719123,9.576114886,-1.182676016,0.600000000
left,244,5.840816368,9.547073134,-1.172417017,0.600000000
left,245,5.865996356,9.518425476,-1.162000390,0.600000000
left,246,5.891255285,9.490189834,-1.151461133,0.600000000
left,247,5.916588475,9.462382639,-1.140834830,0.600000000
left,248,5.941990382,9.435019027,-1.130157438,0.600000000
left,249,5.967454638,9.408113046,-1.119465104,0.600000000
