side,index,s_m,x_m,y_m,width_from_center_m
right,281,6.764806120,8.890463217,0.271498739,0.600000000
right,282,6.788472311,8.850260885,0.272052813,0.600000000
right,283,6.812138553,8.809782696,0.271484871,0.600000000
right,284,6.835823577,8.769110737,0.269765698,0.600000000
right,285,6.859546804,8.728330561,0.266875897,0.600000000
right,286,6.883328113,8.687529537,0.262806411,0.600000000
right,287,6.907187591,8.646795090,0.257558725,0.600000000
right,288,6.931145280,8.606212936,0.251144742,0.600000000
right,289,6.955220928,8.565865384,0.243586338,0.600000000
right,290,6.979433733,8.525829805,0.234914638,0.600000000
right,291,7.003802104,8.486177328,0.225169038,0.600000000
right,292,7.028343436,8.446971815,0.214396062,0.600000000
right,293,7.053073896,8.408269142,0.202648109,0.600000000
right,294,7.078008234,8.370116807,0.189982159,0.600000000
right,295,7.103159623,8.332553823,0.176458510,0.600000000
right,296,7.128539512,8.295610898,0.162139598,0.600000000
right,297,7.154157516,8.259310837,0.147088936,0.600000000
right,298,7.180021323,8.223669126,0.131370207,0.600000000
right,299,7.206136633,8.188694648,0.115046520,0.600000000
right,300,7.232507117,8.154390481,0.098179831,0.600000000
right,301,7.259134402,8.120754736,0.080830523,0.600000000
right,302,7.286018074,8.087781393,0.063057132,0.600000000
right,303,7.313155706,8.055461117,0.044916191,0.600000000
right,304,7.340542894,8.023782018,0.026462186,0.600000000
right,305,7.368173320,7.992730357,0.007747585,0.600000000
right,306,7.396038826,7.962291174,-0.011177070,0.600000000
right,307,7.424129490,7.932448843,-0.030263030,0.600000000
right,308,7.452433731,7.903187558,-0.049463180,0.600000000
right,309,7.480938407,7.874491740,-0.068731873,0.600000000
right,310,7.509628931,7.846346389,-0.088024760,0.600000000
right,311,7.538489393,7.818737369,-0.107298632,0.600000000
right,312,7.567502679,7.791651643,-0.126511282,0.600000000
right,313,7.596650610,7.765077466,-0.145621375,0.600000000
right,314,7.625914069,7.739004534,-0.164588361,0.600000000
right,315,7.655273146,7.713424105,-0.183372397,0.600000000
right,316,7.684707275,7.688329088,-0.201934310,0.600000000
right,317,7.714195379,7.663714108,-0.220235581,0.600000000
right,318,7.743716016,7.639575561,-0.238238361,0.600000000
right,319,7.773247521,7.615911634,-0.255905516,0.600000000
right,320,7.802768157,7.592722328,-0.273200699,0.600000000
