s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
13.606108050,3.449162093,-2.439707580,-1.355170649,0.709816674,0.600000000,0.600000000,2.863056464,-2.568082776,4.035267723,-2.311332383
13.690096371,3.469564443,-2.521168407,-1.295606485,0.709816680,0.600000000,0.600000000,2.892140266,-2.684206192,4.046988621,-2.358130621
13.774084692,3.494779889,-2.601270239,-1.236042315,0.709816794,0.600000000,0.600000000,2.928085196,-2.798392343,4.061474583,-2.404148134
13.858073014,3.524718995,-2.679728968,-1.176478156,0.709816446,0.600000000,0.600000000,2.970763760,-2.910236231,4.078674229,-2.449221706
13.942061335,3.559275572,-2.756266314,-1.116913995,0.709816821,0.600000000,0.600000000,3.020024588,-3.019341163,4.098526555,-2.493191465
14.026049656,3.598327053,-2.830610809,-1.057349831,0.709816516,0.600000000,0.600000000,3.075692957,-3.125320160,4.120961149,-2.535901459
14.110037977,3.641734929,-2.902498768,-0.997785671,0.709816734,0.600000000,0.600000000,3.137571419,-3.227797332,4.145898437,-2.577200203
14.194026299,3.689345239,-2.971675213,-0.938221506,0.709816629,0.600000000,0.600000000,3.205440504,-3.326409210,4.173249972,-2.616941216
14.278014620,3.740989117,-3.037894788,-0.878657342,0.709816714,0.600000000,0.600000000,3.279059492,-3.420806033,4.202918742,-2.654983544
14.362002941,3.796483391,-3.100922622,-0.819093180,0.709816585,0.600000000,0.600000000,3.358167264,-3.510652989,4.234799517,-2.691192256
14.445991263,3.855631230,-3.160535166,-0.759529019,0.709816694,0.600000000,0.600000000,3.442483240,-3.595631406,4.268779220,-2.725438926
14.529979584,3.918222847,-3.216520983,-0.699964853,0.709816689,0.600000000,0.600000000,3.531708363,-3.675439879,4.304737330,-2.757602086
14.613967905,3.984036240,-3.268681500,-0.640400694,0.709816551,0.600000000,0.600000000,3.625526169,-3.749795341,4.342546312,-2.787567659
14.697956227,4.052837979,-3.316831713,-0.580836531,0.709816772,0.600000000,0.600000000,3.723603898,-3.818434065,4.382072061,-2.815229361
14.781944548,4.124384035,-3.360800840,-0.521272361,0.709816702,0.600000000,0.600000000,3.825593684,-3.881112598,4.423174386,-2.840489081
14.865932869,4.198420646,-3.400432929,-0.461708201,0.709816558,0.600000000,0.600000000,3.931133788,-3.937608632,4.465707505,-2.863257227
14.949921190,4.274685215,-3.435587413,-0.402144043,0.709816625,0.600000000,0.600000000,4.039849873,-3.987721783,4.509520557,-2.883453043
15.033909512,4.352907244,-3.466139604,-0.342579873,0.709816883,0.600000000,0.600000000,4.151356343,-4.031274308,4.554458146,-2.901004899
15.117897833,4.432809293,-3.491981136,-0.283015711,0.709816400,0.600000000,0.600000000,4.265257701,-4.068111733,4.600360887,-2.915850541
15.201886154,4.514107961,-3.513020358,-0.223451553,0.709816803,0.600000000,0.600000000,4.381149956,-4.098103402,4.647065967,-2.927937313
15.285874476,4.596514896,-3.529182643,-0.163887372,0.709816952,0.600000000,0.600000000,4.498622061,-4.121142939,4.694407730,-2.937222346
15.369862797,4.679737811,-3.540410665,-0.104320134,0.709890068,0.600000000,0.600000000,4.617257251,-4.137148623,4.742218373,-2.943672707
15.453851118,4.763481532,-3.546664086,-0.045692570,0.687364445,0.600000000,0.600000000,4.736612412,-4.146062808,4.790350652,-2.947265363
15.537839440,4.847449545,-3.548079183,-0.008411396,0.200987917,0.600000000,0.600000000,4.847341337,-4.148079524,4.847557752,-2.948078841
15.621827761,4.931437860,-3.548076866,0.000014097,-0.000321046,0.600000000,0.600000000,4.931435626,-4.148076874,4.931440095,-2.948076859
15.705816082,5.015426181,-3.548076815,0.000000306,-0.000007348,0.600000000,0.600000000,5.015426190,-4.148076815,5.015426173,-2.948076815
