side,index,s_m,x_m,y_m,width_from_center_m
left,206,6.095950451,9.498952848,-1.299895303,0.600000000
left,207,6.125630831,9.469272468,-1.299895303,0.600000000
left,208,6.155311211,9.439592088,-1.299895303,0.600000000
left,209,6.184991591,9.409911708,-1.299895303,0.600000000
left,210,6.214671971,9.380231328,-1.299895303,0.600000000
left,211,6.244352351,9.350550948,-1.299895303,0.600000000
left,212,6.274032731,9.320870568,-1.299895303,0.600000000
left,213,6.303713111,9.291190188,-1.299895303,0.600000000
left,214,6.333393491,9.261509808,-1.299895303,0.600000000
left,215,6.363073871,9.231829428,-1.299895303,0.600000000
left,216,6.392754250,9.202149048,-1.299895303,0.600000000
left,217,6.422434630,9.172468668,-1.299895303,0.600000000
left,218,6.452115010,9.142788288,-1.299895303,0.600000000
left,219,6.481795390,9.113107908,-1.299895303,0.600000000
left,220,6.511475770,9.083427528,-1.299895303,0.600000000
left,221,6.541156150,9.053747149,-1.299895303,0.600000000
left,222,6.570836530,9.024066769,-1.299895303,0.600000000
left,223,6.600516910,8.994386389,-1.299895303,0.600000000
left,224,6.630197290,8.964706009,-1.299895303,0.600000000
left,225,6.659877670,8.935025629,-1.299895303,0.600000000
left,226,6.689558050,8.905345249,-1.299895303,0.600000000
left,227,6.719238430,8.875664869,-1.299895303,0.600000000
left,228,6.748918810,8.845984489,-1.299895303,0.600000000
left,229,6.778599190,8.816304109,-1.299895303,0.600000000
left,230,6.808279570,8.786623729,-1.299895303,0.600000000
left,231,6.837959950,8.756943349,-1.299895303,0.600000000
left,232,6.867640330,8.727262969,-1.299895303,0.600000000
left,233,6.897320710,8.697582589,-1.299895303,0.600000000
left,234,6.927001090,8.667902209,-1.299895303,0.600000000
left,235,6.956681470,8.638221829,-1.299895303,0.600000000
left,236,6.986361850,8.608541449,-1.299895303,0.600000000
left,237,7.016042230,8.578861069,-1.299895303,0.600000000
left,238,7.045722610,8.549180689,-1.299895303,0.600000000
left,239,7.075402990,8.519500309,-1.299895303,0.600000000
left,240,7.105083370,8.489819929,-1.299895303,0.600000000
left,241,7.134763750,8.460139549,-1.299895303,0.600000000
left,242,7.164444130,8.430459169,-1.299895303,0.600000000
left,243,7.194124510,8.400778789,-1.299895303,0.600000000
left,244,7.223804890,8.371098409,-1.299895303,0.600000000
left,245,7.253485269,8.341418029,-1.299895303,0.600000000
left,246,7.283165649,8.311737649,-1.299895303,0.600000000
left,247,7.312846029,8.282057269,-1.299895303,0.600000000
left,248,7.342526409,8.252376889,-1.299895303,0.600000000
left,249,7.372206789,8.222696509,-1.299895303,0.600000000
left,250,7.401887169,8.193016130,-1.299895303,0.600000000
left,251,7.431567549,8.163335750,-1.299895303,0.600000000
left,252,7.461247929,8.133655370,-1.299895303,0.600000000
left,253,7.490928309,8.103974990,-1.299895303,0.600000000
left,254,7.520608689,8.074294610,-1.299895303,0.600000000
left,255,7.550289069,8.044614230,-1.299895303,0.600000000
left,256,7.579969449,8.014933850,-1.299895303,0.600000000
left,257,7.609649829,7.985253470,-1.299895303,0.600000000
left,258,7.639330209,7.955573090,-1.299895303,0.600000000
left,259,7.669010589,7.925892710,-1.299895303,0.600000000
left,260,7.698690969,7.896212330,-1.299895303,0.600000000
left,261,7.728371349,7.866531950,-1.299895303,0.600000000
left,262,7.758051729,7.836851570,-1.299895303,0.600000000
left,263,7.787732109,7.807171190,-1.299895303,0.600000000
left,264,7.817412489,7.777490810,-1.299895303,0.600000000
left,265,7.847092869,7.747810430,-1.299895303,0.600000000
left,266,7.876773249,7.718130050,-1.299895303,0.600000000
left,267,7.906453629,7.688449670,-1.299895303,0.600000000
left,268,7.936134009,7.658769290,-1.299895303,0.600000000
left,269,7.965814389,7.629088910,-1.299895303,0.600000000
left,270,7.995494769,7.599408530,-1.299895303,0.600000000
left,271,8.025175149,7.569728150,-1.299895303,0.600000000
left,272,8.054855529,7.540047770,-1.299895303,0.600000000
left,273,8.084535909,7.510367390,-1.299895303,0.600000000
left,274,8.114216288,7.480687010,-1.299895303,0.600000000
left,275,8.143896668,7.451006630,-1.299895303,0.600000000
left,276,8.173577048,7.421326250,-1.299895303,0.600000000
