side,index,s_m,x_m,y_m,width_from_center_m
right,158,4.672273472,11.022463868,-0.130950760,0.600000000
right,159,4.701844823,10.982126755,-0.124445258,0.600000000
right,160,4.731416175,10.941674405,-0.118699681,0.600000000
right,161,4.760987526,10.901121134,-0.113716064,0.600000000
right,162,4.790558877,10.860481292,-0.109496168,0.600000000
right,163,4.820130228,10.819769261,-0.106041488,0.600000000
right,164,4.849701579,10.778999448,-0.103353246,0.600000000
right,165,4.879272930,10.738186281,-0.101432393,0.600000000
right,166,4.908844281,10.697344203,-0.100279610,0.600000000
right,167,4.938415632,10.659304254,-0.099901914,0.600000000
right,168,4.968096012,10.626807287,-0.099895303,0.600000000
right,169,4.997776392,10.597126907,-0.099895303,0.600000000
right,170,5.027456772,10.567446527,-0.099895303,0.600000000
right,171,5.057137152,10.537766147,-0.099895303,0.600000000
right,172,5.086817532,10.508085767,-0.099895303,0.600000000
right,173,5.116497912,10.478405387,-0.099895303,0.600000000
right,174,5.146178292,10.448725007,-0.099895303,0.600000000
right,175,5.175858672,10.419044627,-0.099895303,0.600000000
right,176,5.205539052,10.389364247,-0.099895303,0.600000000
right,177,5.235219432,10.359683867,-0.099895303,0.600000000
right,178,5.264899812,10.330003487,-0.099895303,0.600000000
right,179,5.294580192,10.300323107,-0.099895303,0.600000000
right,180,5.324260572,10.270642727,-0.099895303,0.600000000
right,181,5.353940952,10.240962347,-0.099895303,0.600000000
right,182,5.383621332,10.211281967,-0.099895303,0.600000000
right,183,5.413301712,10.181601587,-0.099895303,0.600000000
right,184,5.442982092,10.151921207,-0.099895303,0.600000000
right,185,5.472662472,10.122240827,-0.099895303,0.600000000
right,186,5.502342852,10.092560447,-0.099895303,0.600000000
right,187,5.532023231,10.062880067,-0.099895303,0.600000000
right,188,5.561703611,10.033199687,-0.099895303,0.600000000
right,189,5.591383991,10.003519307,-0.099895303,0.600000000
right,190,5.621064371,9.973838927,-0.099895303,0.600000000
right,191,5.650744751,9.944158547,-0.099895303,0.600000000
right,192,5.680425131,9.914478168,-0.099895303,0.600000000
right,193,5.710105511,9.884797788,-0.099895303,0.600000000
right,194,5.739785891,9.855117408,-0.099895303,0.600000000
right,195,5.769466271,9.825437028,-0.099895303,0.600000000
right,196,5.799146651,9.795756648,-0.099895303,0.600000000
right,197,5.828827031,9.766076268,-0.099895303,0.600000000
right,198,5.858507411,9.736395888,-0.099895303,0.600000000
right,199,5.888187791,9.706715508,-0.099895303,0.600000000
right,200,5.917868171,9.677035128,-0.099895303,0.600000000
right,201,5.947548551,9.647354748,-0.099895303,0.600000000
