side,index,s_m,x_m,y_m,width_from_center_m
right,244,5.831351518,9.907720090,-0.044869073,0.600000000
right,245,5.856562747,9.888685036,-0.037747184,0.600000000
right,246,5.881848376,9.869220813,-0.030291551,0.600000000
right,247,5.907202852,9.849312305,-0.022504992,0.600000000
right,248,5.932619792,9.828945480,-0.014392506,0.600000000
right,249,5.958092027,9.808107187,-0.005961337,0.600000000
right,250,5.983611653,9.786784938,0.002778995,0.600000000
right,251,6.009170096,9.764966709,0.011816656,0.600000000
right,252,6.034758181,9.742640744,0.021137495,0.600000000
right,253,6.060366216,9.719795376,0.030725026,0.600000000
right,254,6.085984080,9.696418870,0.040560427,0.600000000
right,255,6.111601321,9.672499285,0.050622533,0.600000000
right,256,6.137207255,9.648024360,0.060887828,0.600000000
right,257,6.162791085,9.622981434,0.071330425,0.600000000
right,258,6.188342011,9.597357400,0.081922041,0.600000000
right,259,6.213849351,9.571138691,0.092631964,0.600000000
right,260,6.239302669,9.544311316,0.103426998,0.600000000
right,261,6.264691901,9.516860943,0.114271405,0.600000000
right,262,6.290007489,9.488773025,0.125126837,0.600000000
right,263,6.315240508,9.460033000,0.135952256,0.600000000
right,264,6.340382803,9.430626545,0.146703857,0.600000000
right,265,6.365427115,9.400539899,0.157334992,0.600000000
right,266,6.390367213,9.369760263,0.167796117,0.600000000
right,267,6.415198016,9.338276275,0.178034751,0.600000000
right,268,6.439915712,9.306078559,0.187995492,0.600000000
right,269,6.464517866,9.273160347,0.197620078,0.600000000
right,270,6.489003521,9.239518165,0.206847528,0.600000000
right,271,6.513373288,9.205152577,0.215614379,0.600000000
right,272,6.537629415,9.170068952,0.223855034,0.600000000
right,273,6.561775844,9.134278245,0.231502244,0.600000000
right,274,6.585818252,9.097797750,0.238487738,0.600000000
right,275,6.609764058,9.060651781,0.244743001,0.600000000
right,276,6.633622422,9.022872248,0.250200215,0.600000000
right,277,6.657404200,8.984499067,0.254793334,0.600000000
right,278,6.681121893,8.945580357,0.258459283,0.600000000
right,279,6.704789545,8.906172392,0.261139239,0.600000000
right,280,6.728422630,8.866339258,0.262779946,0.600000000
right,281,6.752037904,8.826152209,0.263334998,0.600000000
right,282,6.775653229,8.785688712,0.262766034,0.600000000
right,283,6.799287376,8.745031201,0.261043762,0.600000000
right,284,6.822959809,8.704265599,0.258148763,0.600000000
right,285,6.846690447,8.663479643,0.254072008,0.600000000
right,286,6.870499420,8.622761122,0.248815063,0.600000000
right,287,6.894406813,8.582196087,0.242389962,0.600000000
right,288,6.918432411,8.541867154,0.234818758,0.600000000
right,289,6.942595450,8.501851956,0.226132786,0.600000000
right,290,6.966914375,8.462221834,0.216371682,0.600000000
right,291,6.991406609,8.423040807,0.205582225,0.600000000
right,292,7.016088346,8.384364856,0.193817074,0.600000000
right,293,7.040974362,8.346241527,0.181133468,0.600000000
right,294,7.066077846,8.308709833,0.167591953,0.600000000
right,295,7.091410262,8.271800438,0.153255195,0.600000000
right,296,7.116981235,8.235536065,0.138186913,0.600000000
right,297,7.142798459,8.199932087,0.122450972,0.600000000
right,298,7.168867636,8.164997251,0.106110634,0.600000000
right,299,7.195192433,8.130734484,0.089227979,0.600000000
right,300,7.221774473,8.097141734,0.071863489,0.600000000
right,301,7.248613333,8.064212817,0.054075773,0.600000000
right,302,7.275706572,8.031938229,0.035921417,0.600000000
right,303,7.303049772,8.000305923,0.017454938,0.600000000
right,304,7.330636600,7.969302003,-0.001271181,0.600000000
right,305,7.358458874,7.938911365,-0.020206396,0.600000000
right,306,7.386506654,7.909118248,-0.039301967,0.600000000
right,307,7.414768334,7.879906724,-0.058510797,0.600000000
right,308,7.443230750,7.851261103,-0.077787260,0.600000000
right,309,7.471879288,7.823166287,-0.097087035,0.600000000
right,310,7.500698011,7.795608051,-0.116366940,0.600000000
right,311,7.529669779,7.768573284,-0.135584795,0.600000000
right,312,7.558776383,7.742050177,-0.154699294,0.600000000
right,313,7.587998679,7.716028370,-0.173669910,0.600000000
right,314,7.617316727,7.690499077,-0.192456822,0.600000000
right,315,7.646709932,7.665455172,-0.211020876,0.600000000
right,316,7.676157187,7.640891256,-0.229323566,0.600000000
right,317,7.705637020,7.616803706,-0.247327053,0.600000000
right,318,7.735127736,7.593190701,-0.264994208,0.600000000
right,319,7.764607568,7.570052242,-0.282288683,0.600000000
right,320,7.794054824,7.547390149,-0.299175018,0.600000000
right,321,7.823448029,7.525208045,-0.315618764,0.600000000
right,322,7.852766077,7.503511329,-0.331586648,0.600000000
right,323,7.881988373,7.482307126,-0.347046750,0.600000000
right,324,7.911094977,7.461604225,-0.361968726,0.600000000
right,325,7.940066744,7.441412983,-0.376324036,0.600000000
right,326,7.968885467,7.421745209,-0.390086213,0.600000000
right,327,7.997534006,7.402614016,-0.403231147,0.600000000
right,328,8.025996422,7.384033628,-0.415737391,0.600000000
right,329,8.054258102,7.366019143,-0.427586481,0.600000000
right,330,8.082305882,7.348586250,-0.438763272,0.600000000
right,331,8.110128156,7.331750880,-0.449256271,0.600000000
right,332,8.137714983,7.315528790,-0.459057967,0.600000000
right,333,8.165058184,7.299935088,-0.468165144,0.600000000
right,334,8.192151422,7.284983666,-0.476579160,0.600000000
right,335,8.218990282,7.270686575,-0.484306178,0.600000000
right,336,8.245572322,7.257053315,-0.491357328,0.600000000
right,337,8.271897120,7.244090073,-0.497748778,0.600000000
right,338,8.297966296,7.231798899,-0.503501693,0.600000000
right,339,8.323783520,7.220176868,-0.508642062,0.600000000
right,340,8.349354493,7.209215233,-0.513200362,0.600000000
right,341,8.374686910,7.198898618,-0.517211066,0.600000000
right,342,8.399790394,7.189204303,-0.520711960,0.600000000
right,343,8.424676410,7.180101623,-0.523743288,0.600000000
right,344,8.449358147,7.171551565,-0.526346738,0.600000000
right,345,8.473850381,7.163506583,-0.528564285,0.600000000
right,346,8.498169305,7.155910696,-0.530436943,0.600000000
right,347,8.522332345,7.148699885,-0.532003480,0.600000000
right,348,8.546357943,7.141802808,-0.533299154,0.600000000
right,349,8.570265335,7.135141834,-0.534354544,0.600000000
right,350,8.594074308,7.128634347,-0.535194554,0.600000000
right,351,8.617804947,7.122194293,-0.535837637,0.600000000
right,352,8.641477380,7.115733886,-0.536295307,0.600000000
right,353,8.665111527,7.109165387,-0.536571958,0.600000000
right,354,8.688726851,7.102402876,-0.536665002,0.600000000
right,355,8.712342125,7.095363916,-0.536565316,0.600000000
right,356,8.735975211,7.087971040,-0.536257957,0.600000000
right,357,8.759642863,7.080152996,-0.535723094,0.600000000
right,358,8.783360555,7.071845697,-0.534937097,0.600000000
right,359,8.807142334,7.062992869,-0.533873707,0.600000000
right,360,8.831000697,7.053546393,-0.532505234,0.600000000
right,361,8.854946503,7.043466352,-0.530803698,0.600000000
right,362,8.878988911,7.032720839,-0.528741899,0.600000000
right,363,8.903135341,7.021285537,-0.526294341,0.600000000
right,364,8.927391467,7.009143153,-0.523438025,0.600000000
right,365,8.951761234,6.996282732,-0.520153062,0.600000000
right,366,8.976246890,6.982698904,-0.516423144,0.600000000
right,367,9.000849044,6.968391107,-0.512235853,0.600000000
right,368,9.025566739,6.953362814,-0.507582834,0.600000000
right,369,9.050397543,6.937620792,-0.502459853,0.600000000
right,370,9.075337641,6.921174419,-0.496866756,0.600000000
right,371,9.100381953,6.904035056,-0.490807346,0.600000000
right,372,9.125524247,6.886215503,-0.484289205,0.600000000
right,373,9.150757266,6.867729518,-0.477323472,0.600000000
right,374,9.176072854,6.848591427,-0.469924589,0.600000000
right,375,9.201462087,6.828815791,-0.462110041,0.600000000
right,376,9.226915405,6.808417156,-0.453900086,0.600000000
right,377,9.252422745,6.787409856,-0.445317482,0.600000000
right,378,9.277973670,6.765807882,-0.436387233,0.600000000
right,379,9.303557500,6.743624798,-0.427136340,0.600000000
right,380,9.329163435,6.720873714,-0.417593565,0.600000000
right,381,9.354780675,6.697567290,-0.407789216,0.600000000
right,382,9.380398539,6.673717787,-0.397754943,0.600000000
right,383,9.406006575,6.649337145,-0.387523545,0.600000000
right,384,9.431594660,6.624437102,-0.377128796,0.600000000
right,385,9.457153102,6.599029322,-0.366605272,0.600000000
right,386,9.482672728,6.573125562,-0.355988192,0.600000000
right,387,9.508144963,6.546737846,-0.345313262,0.600000000
right,388,9.533561903,6.519878661,-0.334616509,0.600000000
right,389,9.558916379,6.492561160,-0.323934125,0.600000000
right,390,9.584202008,6.464799374,-0.313302298,0.600000000
right,391,9.609413238,6.436608419,-0.302757031,0.600000000
right,392,9.634545375,6.408004708,-0.292333957,0.600000000
right,393,9.659594612,6.379006148,-0.282068128,0.600000000
right,394,9.684558032,6.349632320,-0.271993802,0.600000000
right,395,9.709433610,6.319904639,-0.262144201,0.600000000
right,396,9.734220202,6.289846485,-0.252551268,0.600000000
right,397,9.758917519,6.259483297,-0.243245400,0.600000000
right,398,9.783526097,6.228842628,-0.234255182,0.600000000
right,399,9.808047250,6.197954150,-0.225607107,0.600000000
right,400,9.832483020,6.166849618,-0.217325306,0.600000000
right,401,9.856836115,6.135562770,-0.209431285,0.600000000
right,402,9.881109841,6.104129187,-0.201943674,0.600000000
right,403,9.905308025,6.072586093,-0.194878007,0.600000000
right,404,9.929434938,6.040972110,-0.188246530,0.600000000
right,405,9.953495208,6.009326975,-0.182058049,0.600000000
right,406,9.977493740,5.977691220,-0.176317827,0.600000000
right,407,10.001435621,5.946105825,-0.171027532,0.600000000
right,408,10.025326046,5.914611856,-0.166185230,0.600000000
right,409,10.049170227,5.883250101,-0.161785453,0.600000000
right,410,10.072973317,5.852060711,-0.157819300,0.600000000
right,411,10.096740338,5.821082850,-0.154274610,0.600000000
right,412,10.120476115,5.790354380,-0.151136171,0.600000000
right,413,10.144185216,5.759911569,-0.148385975,0.600000000
right,414,10.167871903,5.729788837,-0.146003510,0.600000000
right,415,10.191540089,5.700018549,-0.143966078,0.600000000
right,416,10.215193314,5.670630844,-0.142249129,0.600000000
right,417,10.238834715,5.641653508,-0.140826614,0.600000000
right,418,10.262467024,5.613111883,-0.139671334,0.600000000
right,419,10.286092564,5.585028821,-0.138755287,0.600000000
right,420,10.309713257,5.557424652,-0.138050009,0.600000000
right,421,10.333330645,5.530317199,-0.137526892,0.600000000
