s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
7.898906833,7.999790007,-0.679243006,-2.797232351,0.145185714,1.850000000,0.000000000,0.575225355,0.624774645
7.984764516,7.919155084,-0.708731228,-2.785881405,0.119234574,1.850000000,0.000000000,0.550574692,0.649425308
8.070622199,7.838826268,-0.739043343,-2.776586678,0.097284139,1.850000000,0.000000000,0.526919498,0.673080502
8.156479882,7.758753430,-0.770025337,-2.769027657,0.078800601,1.850000000,0.000000000,0.504770372,0.695229628
8.242337564,7.678892065,-0.801548344,-2.763009920,0.061379821,1.850000000,0.000000000,0.484736640,0.715263360
8.328195247,7.599197880,-0.833491794,-2.758101011,0.052970711,1.850000000,0.000000000,0.467563435,0.732436565
8.414052930,7.519649856,-0.865797330,-2.756472510,-0.015035625,1.850000000,0.000000000,0.454256066,0.745743934
8.499910613,7.440060291,-0.898000109,-2.765826618,-0.202877035,1.850000000,0.000000000,0.445643908,0.754356092
8.585768296,7.359922536,-0.928811605,-2.795279586,-0.483411731,1.850000000,0.000000000,0.441954225,0.758045775
8.671625979,7.278577421,-0.956272154,-2.847481156,-0.733438231,1.850000000,-0.751995264,0.442912315,0.757087685
8.757483662,7.195671638,-0.978562535,-2.920586452,-0.971648848,1.814764684,-1.831945591,0.448310653,0.751689347
8.843341345,7.111201332,-0.993877574,-3.008264312,-1.074258938,1.725919364,0.724943383,0.457268039,0.742731961
8.929199028,7.025680322,-1.001362456,-3.098485606,-1.031166502,1.761613343,1.858997471,0.468697523,0.731302477
9.015056711,6.939829097,-1.001269505,3.102227500,-0.892890744,1.850000000,0.000000000,0.481566373,0.718433627
9.100914394,6.854233506,-0.994609938,3.032776257,-0.726689487,1.850000000,0.000000000,0.495111072,0.704888928
9.186772077,6.769217200,-0.982630507,2.977126338,-0.570545890,1.850000000,0.000000000,0.508798261,0.691201739
9.272629760,6.684888141,-0.966504461,2.933899021,-0.436830871,1.850000000,0.000000000,0.522223414,0.677776586
9.358487443,6.601222448,-0.947228556,2.901165019,-0.325871148,1.850000000,0.000000000,0.535036678,0.664963322
9.444345126,6.518128517,-0.925620005,2.877147529,-0.233674365,1.850000000,0.000000000,0.546900716,0.653099284
9.530202809,6.435484683,-0.902348940,2.860333038,-0.158034357,1.850000000,0.000000000,0.557472162,0.642527838
9.616060492,6.353164233,-0.877958757,2.849796544,-0.087413566,1.850000000,0.000000000,0.566379165,0.633620835
9.701918175,6.271029095,-0.852951433,2.846613406,0.013263343,1.850000000,0.000000000,0.573282782,0.626717218
9.787775858,6.188865499,-0.828037646,2.852868296,0.132443900,1.850000000,0.000000000,0.578131305,0.621868695
9.873633541,6.106423987,-0.804059753,2.868599179,0.234020350,1.850000000,0.000000000,0.581092601,0.618907399
9.959491224,6.023517496,-0.781742921,2.892140538,0.314428585,1.850000000,0.000000000,0.582322439,0.617677561
10.045348907,5.940038972,-0.761671773,2.921349799,0.366106767,1.850000000,0.000000000,0.581984641,0.618015359
10.131206590,5.855971052,-0.744233555,2.953543131,0.383980142,1.850000000,0.000000000,0.580244730,0.619755270
10.217064273,5.771374126,-0.729575194,2.985732338,0.366010591,1.850000000,0.000000000,0.577269459,0.622730541
10.302921956,5.686358425,-0.717581513,3.014939760,0.314481841,1.850000000,0.000000000,0.573223231,0.626776769
10.388779639,5.601049893,-0.707887047,3.038504146,0.234503549,1.850000000,0.000000000,0.568265321,0.631734679
10.474637322,5.515563406,-0.699911872,3.054356081,0.134780865,1.850000000,0.000000000,0.562548809,0.637451191
10.560495005,5.429990302,-0.692926424,3.061043615,0.021004722,1.850000000,0.000000000,0.556220499,0.643779501
10.646352687,5.344404806,-0.686095317,3.060603707,-0.031252149,1.850000000,0.000000000,0.549435315,0.650564685
10.732210370,5.258837956,-0.679034589,3.058588602,-0.015688480,1.850000000,0.000000000,0.542368165,0.657631835
10.818068053,5.173280670,-0.671858610,3.058288899,0.008707071,1.850000000,0.000000000,0.535194497,0.664805503
10.903925736,5.087718073,-0.664746595,3.059903178,0.028896570,1.850000000,0.000000000,0.528079436,0.671920564
