s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
13.550156501,3.444972924,-2.442658436,-1.350450869,0.714923587,0.600000000,0.600000000,2.859479723,-2.573798480,4.030466125,-2.311518392
13.633799443,3.465681381,-2.523685533,-1.290705187,0.714923386,0.600000000,0.600000000,2.889063233,-2.689551475,4.042299529,-2.357819590
13.717442384,3.491191029,-2.603331554,-1.230959502,0.714923677,0.600000000,0.600000000,2.925505587,-2.803331505,4.056876472,-2.403331602
13.801085326,3.521410838,-2.681312281,-1.171213818,0.714923356,0.600000000,0.600000000,2.968676742,-2.914732545,4.074144933,-2.447892018
13.884728267,3.556232966,-2.757349444,-1.111468137,0.714923606,0.600000000,0.600000000,3.018422641,-3.023357063,4.094043292,-2.491341825
13.968371208,3.595533155,-2.831171703,-1.051722453,0.714923408,0.600000000,0.600000000,3.074565767,-3.128817432,4.116500543,-2.533525973
14.052014150,3.639171159,-2.902515625,-0.991976768,0.714923663,0.600000000,0.600000000,3.136905774,-3.230737321,4.141436546,-2.574293928
14.135657091,3.686991260,-2.971126620,-0.932231084,0.714923359,0.600000000,0.600000000,3.205220203,-3.328753029,4.168762317,-2.613500212
14.219300032,3.738822810,-3.036759852,-0.872485401,0.714923634,0.600000000,0.600000000,3.279265274,-3.422514789,4.198380346,-2.651004915
14.302942974,3.794480850,-3.099181109,-0.812739712,0.714923517,0.600000000,0.600000000,3.358776760,-3.511688012,4.230184940,-2.686674205
14.386585915,3.853766765,-3.158167641,-0.752994033,0.714923415,0.600000000,0.600000000,3.443470924,-3.595954488,4.264062606,-2.720380795
14.470228856,3.916468994,-3.213508957,-0.693248350,0.714923577,0.600000000,0.600000000,3.533045537,-3.675013510,4.299892451,-2.752004404
14.553871798,3.982363785,-3.265007571,-0.633502663,0.714923537,0.600000000,0.600000000,3.627180953,-3.748582959,4.337546618,-2.781432184
14.637514739,4.051215993,-3.312479711,-0.573756981,0.714923441,0.600000000,0.600000000,3.725541250,-3.816400302,4.376890736,-2.808559120
14.721157681,4.122779921,-3.355755974,-0.514011296,0.714923618,0.600000000,0.600000000,3.827775433,-3.878223535,4.417784410,-2.833288414
14.804800622,4.196800193,-3.394681929,-0.454265615,0.714923320,0.600000000,0.600000000,3.933518679,-3.933832042,4.460081708,-2.855531817
14.888443563,4.273012670,-3.429118671,-0.394519931,0.714923710,0.600000000,0.600000000,4.042393646,-3.983027386,4.503631694,-2.875209954
14.972086505,4.351145388,-3.458943309,-0.334774241,0.714923479,0.600000000,0.600000000,4.154011814,-4.025634013,4.548278962,-2.892252606
15.055729446,4.430919532,-3.484049417,-0.275028562,0.714923418,0.600000000,0.600000000,4.267974876,-4.061499883,4.593864186,-2.906598953
15.139372387,4.512050428,-3.504347405,-0.215282880,0.714923572,0.600000000,0.600000000,4.383876158,-4.090497007,4.640224699,-2.918197803
15.223015329,4.594248564,-3.519764838,-0.155537255,0.714922030,0.600000000,0.600000000,4.501302067,-4.112521912,4.687195061,-2.927007765
15.306658270,4.677220615,-3.530246711,-0.095789224,0.714981478,0.600000000,0.600000000,4.619834032,-4.127496019,4.734607197,-2.932997404
15.390301212,4.760670498,-3.535755203,-0.038378992,0.658851866,0.600000000,0.600000000,4.739030977,-4.135365184,4.782310020,-2.936145223
15.473944153,4.844303118,-3.536662319,-0.005438918,0.129293054,0.600000000,0.600000000,4.844420015,-4.136661917,4.844186220,-2.936662721
15.557587094,4.927946066,-3.536665010,-0.000016027,0.000386084,0.600000000,0.600000000,4.927945617,-4.136665012,4.927946515,-2.936665009
15.641230036,5.011589007,-3.536665000,0.000000062,-0.000001397,0.600000000,0.600000000,5.011588996,-4.136665000,5.011589019,-2.936665000
15.724872977,5.095231949,-3.536665000,0.000000002,-0.000000038,0.600000000,0.600000000,5.095231949,-4.136665000,5.095231949,-2.936665000
15.808515918,5.178874890,-3.536665000,-0.000000000,0.000000000,0.600000000,0.600000000,5.178874890,-4.136665000,5.178874890,-2.936665000
15.892158860,5.262517831,-3.536665000,-0.000000000,0.000000000,0.600000000,0.600000000,5.262517831,-4.136665000,5.262517831,-2.936665000
15.975801801,5.346160773,-3.536665000,0.000000000,-0.000000000,0.600000000,0.600000000,5.346160773,-4.136665000,5.346160773,-2.936665000
16.059444742,5.429803714,-3.536665000,0.000000000,0.000000000,0.600000000,0.600000000,5.429803714,-4.136665000,5.429803714,-2.936665000
16.143087684,5.513446655,-3.536665000,0.000000000,0.000000000,0.600000000,0.600000000,5.513446655,-4.136665000,5.513446655,-2.936665000
16.226730625,5.597089597,-3.536665000,0.000000000,0.000000000,0.600000000,0.600000000,5.597089597,-4.136665000,5.597089597,-2.936665000
16.310373567,5.680732538,-3.536665000,0.000000000,0.000000000,0.600000000,0.600000000,5.680732538,-4.136665000,5.680732538,-2.936665000
