index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
111,2.653247654,12.444501123,-1.690424044,0.600000000,0.600000000,11.875796525,-1.881670168,13.013205721,-1.499177920
112,2.677150786,12.436689018,-1.667833543,0.600000000,0.600000000,11.871332465,-1.868761310,13.002045572,-1.466905776
113,2.701053918,12.428492363,-1.645379711,0.600000000,0.600000000,11.866648662,-1.855930549,12.990336065,-1.434828873
114,2.724957050,12.419913548,-1.623069094,0.600000000,0.600000000,11.861746482,-1.843181625,12.978080614,-1.402956562
115,2.748860182,12.410955073,-1.600908195,0.600000000,0.600000000,11.856627353,-1.830518254,12.965282792,-1.371298135
116,2.772763314,12.401619549,-1.578903474,0.600000000,0.600000000,11.851292768,-1.817944128,12.951946330,-1.339862820
117,2.796666446,12.391909699,-1.557061347,0.600000000,0.600000000,11.845744283,-1.805462912,12.938075116,-1.308659781
118,2.820569579,12.381828353,-1.535388180,0.600000000,0.600000000,11.839983513,-1.793078246,12.923673192,-1.277698114
119,2.844472711,12.371378448,-1.513890291,0.600000000,0.600000000,11.834012139,-1.780793738,12.908744757,-1.246986844
120,2.868375843,12.360563033,-1.492573947,0.600000000,0.600000000,11.827831902,-1.768612970,12.893294164,-1.216534925
121,2.892278975,12.349385259,-1.471445362,0.600000000,0.600000000,11.821444603,-1.756539493,12.877325916,-1.186351232
122,2.916182107,12.337848385,-1.450510696,0.600000000,0.600000000,11.814852103,-1.744576826,12.860844667,-1.156444566
123,2.940085239,12.325955775,-1.429776050,0.600000000,0.600000000,11.808056326,-1.732728457,12.843855223,-1.126823643
124,2.963988371,12.313710894,-1.409247470,0.600000000,0.600000000,11.801059251,-1.720997840,12.826362536,-1.097497100
125,2.987891503,12.301117312,-1.388930939,0.600000000,0.600000000,11.793862919,-1.709388394,12.808371706,-1.068473484
126,3.011794635,12.288178701,-1.368832380,0.600000000,0.600000000,11.786469427,-1.697903503,12.789887976,-1.039761258
127,3.035697767,12.274898833,-1.348957652,0.600000000,0.600000000,11.778880930,-1.686546516,12.770916735,-1.011368789
128,3.059600899,12.261281577,-1.329312549,0.600000000,0.600000000,11.771099642,-1.675320742,12.751463513,-0.983304356
129,3.083504031,12.247330905,-1.309902797,0.600000000,0.600000000,11.763127829,-1.664229455,12.731533982,-0.955576139
130,3.107407163,12.233050883,-1.290734055,0.600000000,0.600000000,11.754967816,-1.653275888,12.711133950,-0.928192221
131,3.131310295,12.218445674,-1.271811910,0.600000000,0.600000000,11.746621982,-1.642463234,12.690269365,-0.901160585
132,3.155213427,12.203519534,-1.253141878,0.600000000,0.600000000,11.738092760,-1.631794645,12.668946309,-0.874489111
133,3.179116559,12.188276816,-1.234729402,0.600000000,0.600000000,11.729382635,-1.621273230,12.647170997,-0.848185574
134,3.203019691,12.172721963,-1.216579850,0.600000000,0.600000000,11.720494148,-1.610902057,12.624949778,-0.822257642
135,3.226922823,12.156859508,-1.198698511,0.600000000,0.600000000,11.711429888,-1.600684149,12.602289129,-0.796712873
136,3.250825955,12.140694077,-1.181090599,0.600000000,0.600000000,11.702192499,-1.590622485,12.579195656,-0.771558714
137,3.274729087,12.124230382,-1.163761247,0.600000000,0.600000000,11.692784673,-1.580719998,12.555676091,-0.746802496
138,3.298632219,12.107473221,-1.146715506,0.600000000,0.600000000,11.683209152,-1.570979575,12.531737290,-0.722451438
139,3.322535351,12.090427480,-1.129958346,0.600000000,0.600000000,11.673468729,-1.561404055,12.507386231,-0.698512637
140,3.346438483,12.073098128,-1.113494650,0.600000000,0.600000000,11.663566242,-1.551996229,12.482630014,-0.674993071
